time,track,number_of_runners,CardNo,horse_name,todayor,lastwinoffrat,offratlr,offrat2,offrat3,offrat4,offrat5,offrat6,offrat7,offrat8,offrat9,offrat10,ormove10,minlr,min2,min3,min4,min5,min6,min7,min8,min9,min10,avglr,avg2,avg3,avg4,avg5,avg6,avg7,avg8,avg9,avg10,maxlr,max2,max3,max4,max5,max6,max7,max8,max9,max10,winlr,win2,win3,win4,win5,win6,win7,win8,win9,win10,placing1,placing2,placing3,placing4,placing5,placing6,placing7,placing8,placing9,placing10,runnerslr,runners2,runners3,runners4,runners5,runners6,runners7,runners8,runners9,runners10,racetypelr,racetype2,racetype3,racetype4,racetype5,racetype6,racetype7,racetype8,racetype9,racetype10,highor,highwinor,highflator,highflatwinor,highawor,highawwinor,highhurdleor,highhurdlewinor,highchaseor,highchasewinor,
"13:57:00","Bath","11","4","Blue Hero (CAN)","55","53","56","57","58","53","53","54","55","57","59","61","-6","46","46","55","46","46","46","47","46","46","52","56","49","62","53","53","52","56","56","56","61","62","57","67","56","59","58","64","61","60","67","62","46","63","53","56","58","60","50","57","65","8","3","7","1","5","4","7","8","4","7","11","9","13","7","12","10","13","9","7","10","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","74","62","74","62","69",,,,,,
"13:57:00","Bath","11","11","Bramble Jelly (IRE)","46",,"47","47","47","48","47","51","48","49","49","52","-6","47","46","47","46","46","51","47","46","49","49","54","53","53","50","53","63","52","50","56","53","57","57","57","57","62","70","57","54","59","57","52","52","57","46","58","66","56","50","59","57","4","3","4","6","2","8","3","7","3","7","5","8","6","10","11","9","12","11","12","9","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap Nursery (Flat - AW)","60",,"51",,"60",,,,,,
"13:57:00","Bath","11","8","Emanate","46",,"46","41","46","46","46","45","45","46","46","49","-3","46","41","46","46","46","45","45","46","45","49","50","47","52","49","51","50","50","56","49","59","57","50","62","55","55","57","58","67","57","65","53","48","46","47","51","50","52","66","53","62","8","5","11","6","9","5","7","8","7","10","9","9","11","8","11","10","12","10","12","13","Handicap (Flat - AW)","Non-Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","51",,"51",,"49",,"90","85",,,
"13:57:00","Bath","11","3","Flame Of Kodiac (IRE)","59","59","61","61","62","63","64","59","62","64","67","69","-10","49","55","52","60","47","51","62","51","67","58","56","62","63","66","56","57","67","64","71","68","61","67","70","73","64","61","72","72","74","72","56","63","70","65","60","59","65","70","73","67","6","4","11","6","12","1","9","7","5","8","10","13","13","9","13","8","11","10","6","13","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","71","65","71","59","69","65",,,,,
"13:57:00","Bath","11","6","Galactic Glow (IRE)","52","50","53","52","54","56","57","57","55","57","57","57","-5","46","46","46","46","47","46","46","47","46","46","49","51","53","52","56","52","51","55","51","53","53","55","56","56","64","57","57","60","57","59","46","51","53","48","60","50","55","56","52","46","5","2","5","6","10","7","2","6","2","7","12","9","7","9","13","9","12","13","8","7","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","80","50","77","50","80",,"72",,,,
"13:57:00","Bath","11","2","Lhebayeb (GER)","59","59","61","62","59","59","59","55","52","52","53","52","-3","48","46","49","46","59","55","46","46","46","46","59","60","57","53","67","63","53","56","52","57","67","72","60","60","72","67","57","65","57","67","57","72","59","46","68","55","52","58","51","46","8","6","1","4","3","1","1","3","3","2","10","6","9","7","12","8","12","11","11","11","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - Turf)","62","59","62","59","61",,"0",,,,
"13:57:00","Bath","11","7","My Brother Mike (IRE)","52","57","61","62","56","63","57","58","60","55","64","66","-14","57","46","46","56","48","50","51","54","45","59","62","55","52","61","58","58","57","55","57","66","65","62","60","65","65","62","60","55","64","71","62","58","60","61","57","61","57","55","63","66","8","3","7","3","1","6","6","8","6","7","12","11","12","11","12","10","11","14","8","12","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","75","67","68","65","75","67",,,,,
"13:57:00","Bath","11","9","Quick Away","50",,"53","56","58","59","59","57","59","61","0","0","-11","46","56","58","46","53","51","59","0","0","0","52","66","67","59","63","57","63","8","14","10","57","72","72","64","70","60","70","61","80","71","52","68","67","61","65","60","62","0","70","0","6","11","9","8","4","2","7","4","6","6","12","12","11","10","6","9","7","8","11","7","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Maiden (Flat - AW)","Novices (Flat - AW)","Maiden (Flat - Turf)","61",,"59",,"61",,,,,,
"13:57:00","Bath","11","1","Renesmee","60","70","62","62","64","64","65","66","67","67","70","72","-12","46","60","55","48","53","49","67","57","59","61","55","65","69","62","65","60","69","64","66","67","62","73","76","65","70","68","72","68","71","72","60","60","76","62","70","68","67","66","71","70","2","5","7","10","4","7","7","3","4","11","9","10","9","14","10","8","8","10","5","13","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - Turf)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","Handicap (Flat - AW)","75","70","75","70","75",,,,,,
"13:57:00","Bath","11","10","Run Of Luck","47",,"46","0","0","0","0","0","0","0","0","0","1","46","0","0","0",,,,,,,"53","6","0","0",,,,,,,"57","85","0","0",,,,,,,"55","0","0","0",,,,,,,"2","14","10","12","0","0","0","0","0","0","5","14","12","13","0","0","0","0","0","0","Handicap (Flat - Turf)","Maiden (Flat - AW)","Maiden (Flat - Turf)","Novices (Flat - AW)","n/a","n/a","n/a","n/a","n/a","n/a","46",,"46",,"0",,,,,,
