Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-02-26","13:30:00","Fontwell","Download The BetGoodwin App Novices Limited Handicap Chase (GBB Race)","2m3.5f ","19.5","Class 3","Good","6337","4","Figure of 8","1","Quinta Do Mar (IRE)","8","Morgan, Luca","0","Pauling, Ben","0","129","164","3.00","'F0051P4","16","CkPc","Califet (FR)","Cara Mara (IRE)","Gelding","C","15","National Hunt","Handicap Novices Chase",
"2023-02-26","13:30:00","Fontwell","Download The BetGoodwin App Novices Limited Handicap Chase (GBB Race)","2m3.5f ","19.5","Class 3","Good","6337","4","Figure of 8","2","Fable (FR)","8","Boinville, Nico","0","Henderson, N J","0","129","164","2.00","211P2P1","16",,"Coastal Path","Toscane Des Fleurs (FR)","Mare",,"15","National Hunt","Handicap Novices Chase",
"2023-02-26","13:30:00","Fontwell","Download The BetGoodwin App Novices Limited Handicap Chase (GBB Race)","2m3.5f ","19.5","Class 3","Good","6337","4","Figure of 8","3","Grandads Cottage (IRE)","8","Bowen, Sean P","0","Murphy, Olly","0","127","162","1.63","3255211","61",,"Shantou (USA)","Sarahs Cottage (IRE)","Gelding","D","15","National Hunt","Handicap Novices Chase",
"2023-02-26","13:30:00","Fontwell","Download The BetGoodwin App Novices Limited Handicap Chase (GBB Race)","2m3.5f ","19.5","Class 3","Good","6337","4","Figure of 8","4","Name In Lights (IRE)","7","Cannon, Tom J","0","Tizzard, Joe","0","118","153","7.50","8321145","16"," TT","Fame And Glory","Chevalier Jet (IRE)","Gelding",,"15","National Hunt","Handicap Novices Chase",
"2023-02-26","13:50:00","Hereford","Download The Vickers.Bet App Junior National Hunt Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Good","4753","4","Right Handed","1","Juggernaut (FR)","4","Dingle, Rex","0","Honeyball, A J","0","0","154","3.00","44","26",,"Spanish Moon (USA)","Sacoleva (FR)","Gelding",,"8","National Hunt","Hurdle",
"2023-02-26","13:50:00","Hereford","Download The Vickers.Bet App Junior National Hunt Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Good","4753","4","Right Handed","2","Obsessedwithyou (FR)","4","Sheehan, Gavin","0","Snowden, Jamie","0","107","154","0.40","142","41",,"Bathyrhon (GER)","Carmona (FR)","Filly",,"8","National Hunt","Hurdle",
"2023-02-26","13:50:00","Hereford","Download The Vickers.Bet App Junior National Hunt Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Good","4753","4","Right Handed","3","Scratch Card (IRE)","4","Obrien, P V","0","Curtis, Miss Rebecca","0","0","154","12.00","7","87",,"Galileo Gold","Fondled","Gelding",,"8","National Hunt","Hurdle",
"2023-02-26","13:50:00","Hereford","Download The Vickers.Bet App Junior National Hunt Hurdle (GBB Race)","2m.5f ","16.5","Class 4","Good","4753","4","Right Handed","4","Quality","4","Houlihan, Sean M","0","Hobbs, P J","0","0","147","20.00","'0","51",,"Mastercraftsman (IRE)","Sahalin","Filly",,"8","National Hunt","Hurdle",
"2023-02-26","14:00:00","Fontwell","Phone Betting At Goodwin Racing 08000 421321 Handicap Chase","2m5.5f ","21.5","Class 5","Good","4225","9","Figure of 8","1","Bolsover Bill (IRE)","6","Kitts, Dylan","7","Greatrex, W J","0","101","169","5.50","2F11124","24","CkPc TT","Getaway (GER)","Peripheral Vision (IRE)","Gelding",,"16","National Hunt","Handicap Chase",
"2023-02-26","14:00:00","Fontwell","Phone Betting At Goodwin Racing 08000 421321 Handicap Chase","2m5.5f ","21.5","Class 5","Good","4225","9","Figure of 8","2","Drop Him In (IRE)","7","Bowen, Sean P","0","Murphy, Olly","0","100","168","10.00","575U37U","29",,"Elusive Pimpernel (USA)","Dart Queen (GER)","Gelding",,"16","National Hunt","Handicap Chase",
