racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-03-13","13:50:00","Plumpton","Download The BetGoodwin App National Hunt Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Soft","6","1st",,"Goodwin Racing (IRE)","0","Gordon, C","6","Gordon, Mr Fred","7","154","2","(JFav)","114","5 mins 28.43s","328.43",,"0","21","1","National Hunt","0","0","2","0","4514","84","Novices Hurdle","prominent, raced lazily at times, ridden to challenge 2 out, disputed lead last, battled on gamely","1","None","Left Handed",,"15","4","Califet (FR)","Very Undulating","4357",
"2023-03-13","13:50:00","Plumpton","Download The BetGoodwin App National Hunt Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Soft","6","2nd","HD","Ah Whisht (IRE)","0","Symonds, Tom","6","Poste, Ben J","0","154","3.5",,"0","5 mins 28.43s","328.43","0.1","0","21","2","National Hunt","0","0","2","0","4514","84","Novices Hurdle","close up, pushed along and disputed lead 2 out, hard pressed and headed run-in, narrowly denied","3","None","Left Handed",,"32","1","Getaway (GER)","Very Undulating","2007",
"2023-03-13","13:50:00","Plumpton","Download The BetGoodwin App National Hunt Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Soft","6","3rd","5","Hermes Du Gouet (FR)","0","Williams, Miss Venetia","6","Deutsch, Charlie","0","161","2","(JFav)","119","5 mins 28.43s","328.43","5.1","0","21","3","National Hunt","0","0","2","0","4514","84","Novices Hurdle","disputed lead, pushed along approaching 2 out, headed before last, kept on without troubling leaders","2","None","Left Handed",,"62","5","Saddler Maker (IRE)","Very Undulating","1003",
"2023-03-13","13:50:00","Plumpton","Download The BetGoodwin App National Hunt Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Soft","6","4th","5","Bombay Sapphire (IRE)","0","Henderson, N J","6","Kendrick, Max J P","0","147","4",,"0","5 mins 28.43s","328.43","10.1","0","21","4","National Hunt","0","0","2","0","4514","84","Novices Hurdle","disputed lead, ridden approaching 2 out, headed before last, no extra run-in","6","None","Left Handed",,"98","3","Shirocco (GER)","Very Undulating","502",
"2023-03-13","13:50:00","Plumpton","Download The BetGoodwin App National Hunt Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Soft","6","5th","14","Hugueneau (FR)","0","Hill,Mrs Lawney ","6","Sutton, Mr B","7","147","28",,"0","5 mins 28.43s","328.43","24.1","0","21","5","National Hunt","0","0","2","0","4514","84","Novices Hurdle","towards rear, ridden and outpaced 4 out, never on terms","4","None","Left Handed",,"None","0","Lucayan (FR)","Very Undulating","0",
"2023-03-13","13:50:00","Plumpton","Download The BetGoodwin App National Hunt Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m5f ","4357","Soft","6","6th","30","Minella Majestic (IRE)","0","Henderson, P","8","Scholfield, Nick","0","154","66",,"0","5 mins 28.43s","328.43","54.1","0","21","6","National Hunt","0","0","2","0","4514","84","Novices Hurdle","held up in rear, pushed along over 3 out, weakened and tailed off 2 out","5","None","Left Handed","CkPc","95","3","Shantou (USA)","Very Undulating","0",
"2023-03-13","14:25:00","Plumpton","Phone Betting At Goodwin 08000 421321 Novices Handicap Chase","5yo+","Class 5",,"2m4f ","4753","Soft","4","1st",,"Bolsover Bill (IRE)","0","Greatrex, W J","6","Kitts, Dylan","7","161","1.5","(Fav)","100","5 mins 19.67s","319.67",,"89.5","20","1","National Hunt","0","0","1","0","4344","18","Handicap Novices Chase","close up, led approaching 4th, headed 5 out, ridden to regain lead approaching 2 out, tired jump last, kept on","1","None","Left Handed","CkPc TT","15","22","Getaway (GER)","Very Undulating","4753",
"2023-03-13","14:25:00","Plumpton","Phone Betting At Goodwin 08000 421321 Novices Handicap Chase","5yo+","Class 5",,"2m4f ","4753","Soft","4","2nd","5","Who Is That (IRE)","0","Gordon, C","7","Gordon, Mr Fred","7","144","2.25",,"83","5 mins 19.67s","319.67","5","89.5","20","2","National Hunt","0","0","1","0","4344","18","Handicap Novices Chase","tracked leaders, pushed along after 7th, hard ridden to lead 5 out, headed approaching 2 out, no extra run-in","3","None","Left Handed","CkPc","33","12","Shirocco (GER)","Very Undulating","2187",
"2023-03-13","14:25:00","Plumpton","Phone Betting At Goodwin 08000 421321 Novices Handicap Chase","5yo+","Class 5",,"2m4f ","4753","Soft","4","PU",,"Clondaw Robin (IRE)","0","Irvine, Andy","10","Fuller, Page","0","142","11",,"74","5 mins 19.67s","319.67",,"89.5","20","PU","National Hunt","0","0","1","0","4344","18","Handicap Novices Chase","always in rear, outpaced and struggling 4 out, pulled up before last","4","None","Left Handed","CkPc","14","23","Robin Des Champs (FR)","Very Undulating",,
"2023-03-13","14:25:00","Plumpton","Phone Betting At Goodwin 08000 421321 Novices Handicap Chase","5yo+","Class 5",,"2m4f ","4753","Soft","4","UR",,"Hector Jaguen (FR)","0","Moore, G L","6","Moore, Jamie","0","164","2.25",,"96","5 mins 19.67s","319.67",,"89.5","20","UR","National Hunt","0","0","1","0","4344","18","Handicap Novices Chase","led narrowly, headed before 4th, mistake and unseated rider 8th","2","None","Left Handed","Blnk","15","6","Creachadoir (IRE)","Very Undulating",,
"2023-03-13","15:00:00","Plumpton","Mayo Wynne Baxter Solicitors Handicap Hurdle","4yo+","Class 4",,"2m5f ","5281","Soft","6","1st",,"Conkwell Legend","0","Mulholland, N P","9","Heskin, A P","0","167","10",,"119","5 mins 27.46s","327.46",,"118.5","21","1","National Hunt","0","0","2","0","4514","84","Handicap Hurdle","towards rear, smooth headway 4 out, led and cantering 2 out, shaken up after last, easily","3","None","Left Handed",,"72","6","Midnight Legend","Very Undulating","5281",
