Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, Mr Kit","0","0","0","0","0","0","18","5","8","27.78","44.44","30","41","3","12","2","5","16.67","41.67","7","1","0","1","0","0","-1","15","4","7","26.67","26.67","24",
"Allan, David","36","1","11","2.78","30.56","-33.25","1331","138","402","10.37","30.2","-339.57","5","12","640","64","189","10","29.53","-243.35","170","51","95","30","30","-4.15","1035","114","334","11.01","11.01","-236.39",
"Anderson, Mr A","10","1","1","10","10","1","209","10","34","4.78","16.27","-124","6","4","82","3","16","3.66","19.51","-57.5","7","1","2","14.29","14.29","-3.5","155","8","29","5.16","5.16","-82.5",
"Armson, Philip","11","0","2","0","18.18","-11","410","30","91","7.32","22.2","-106.97","36","20","134","6","22","4.48","16.42","-100.17","45","5","25","11.11","11.11","-29.21","341","28","85","8.21","8.21","-168.3",
"Austin, Edward","9","1","1","11.11","11.11","-2.5","165","12","30","7.27","18.18","-42.97","12","7","89","6","20","6.74","22.47","-15.1","10","6","8","60","60","10.53","119","10","26","8.4","8.4","-27.47",
"Bannister, Harry A A","12","0","1","0","8.33","-12","443","43","126","9.71","28.44","-177.6","25","26","277","24","68","8.66","24.55","-150.44","59","16","29","27.12","27.12","-18.26","319","29","90","9.09","9.09","-130.82",
"Barry, Mr J C","10","0","2","0","20","-10","155","6","32","3.87","20.65","-69.5","24","13","75","2","18","2.67","24","-57.5","3","0","0","0","0","-3","29","0","3","0","0","-29",
"Bass, David","15","1","3","6.67","20","-7.5","459","59","137","12.85","29.85","-100.35","4","1","227","26","62","11.45","27.31","-61.54","72","18","36","25","25","-29.28","256","34","73","13.28","13.28","-12.87",
"Bass, George","8","1","1","12.5","12.5","-3.5","383","35","105","9.14","27.42","-162.04","14","8","151","12","42","7.95","27.81","-97.76","22","8","11","36.36","36.36","-0.53","290","31","89","10.69","10.69","-86.37",
"Bellamy, Tom","27","4","8","14.81","29.63","15","891","96","273","10.77","30.64","-305.99","2","4","443","49","137","11.06","30.93","-161.96","94","33","54","35.11","35.11","-14.95","554","57","163","10.29","10.29","-236.37",
"Berry, Mr J P","0","0","0","0","0","0","35","1","2","2.86","5.71","-28.5","641","25","14","0","1","0","7.14","-14","0","0","0","0","0","0","12","0","1","0","0","-12",
"Best, J A","18","2","4","11.11","22.22","7.33","648","31","117","4.78","18.06","-305.61","1","1","375","20","76","5.33","20.27","-156.74","25","9","14","36","36","4.56","426","29","106","6.81","6.81","-105.61",
"Bewley, Callum","10","1","2","10","20","-1.5","245","18","49","7.35","20","-100.71","12","10","125","10","26","8","20.8","-39.42","7","3","5","42.86","42.86","3.08","128","15","40","11.72","11.72","-7.59",
"Bird, Sean","7","0","3","0","42.86","-7","121","2","11","1.65","9.09","-66","328","59","69","2","8","2.9","11.59","-14","0","0","0","0","0","0","78","1","8","1.28","1.28","-49",
"Bishop, Charles","23","1","7","4.35","30.43","-21.09","816","93","228","11.4","27.94","-198.31","10","17","439","51","125","11.62","28.47","-53.79","83","34","52","40.96","40.96","8.32","496","51","128","10.28","10.28","-113.22",
"Blackmore, Rachael","29","2","9","6.9","31.03","-23.25","911","126","334","13.83","36.66","-298.92","3","5","432","56","155","12.96","35.88","-183.2","177","55","111","31.07","31.07","-36.47","376","32","107","8.51","8.51","-143.84",
"Bowen, James C","24","3","7","12.5","29.17","-16.55","642","83","222","12.93","34.58","-158.09","6","13","376","54","143","14.36","38.03","-74.02","111","35","72","31.53","31.53","-18.06","373","52","124","13.94","13.94","-35.53",
"Bowen, S D","13","1","3","7.69","23.08","-4","432","32","112","7.41","25.93","-80.54","5","6","248","23","77","9.27","31.05","-21.29","32","8","18","25","25","-3.04","360","25","96","6.94","6.94","-61.54",
"Bowen, Sean P","36","5","10","13.89","27.78","-16.54","1373","278","536","20.25","39.04","169.29","1","4","727","158","295","21.73","40.58","34.39","347","146","213","42.07","42.07","1.22","885","160","319","18.08","18.08","-35.9",
"Brace, Connor","9","0","1","0","11.11","-9","346","54","106","15.61","30.64","-4.79","20","11","169","26","56","15.38","33.14","11.8","42","20","29","47.62","47.62","13.55","192","30","64","15.63","15.63","18.03",
"Bradley, Paddy","19","0","3","0","15.79","-19","510","43","133","8.43","26.08","-160.3","17","26","342","29","89","8.48","26.02","-122.63","30","6","15","20","20","-9.79","400","41","120","10.25","10.25","-57.8",
"Bradnam, Joe","0","0","0","0","0","0","67","3","14","4.48","20.9","-47.25","110","4","24","1","8","4.17","33.33","-20","4","2","2","50","50","3.75","53","3","13","5.66","5.66","-33.25",
"Brogan, Kevin","1","0","1","0","100","-1","402","30","91","7.46","22.64","-161.26","45","17","140","6","22","4.29","15.71","-91","28","9","19","32.14","32.14","-3.01","291","25","72","8.59","8.59","-165.26",
"Bryan, Joshua","6","1","1","16.67","16.67","1","386","38","107","9.84","27.72","-141.17","5","1","201","18","55","8.96","27.36","-83.67","23","9","16","39.13","39.13","5.83","252","23","73","9.13","9.13","-106.42",
"Buckley, Kieran","15","1","6","6.67","40","-13.27","493","35","123","7.1","24.95","-269.11","10","9","217","14","46","6.45","21.2","-141.36","44","12","27","27.27","27.27","-10.86","272","21","78","7.72","7.72","-108.12",
"Buckley, Tom","0","0","0","0","0","0","203","25","68","12.32","33.5","-78.69","159","19","39","5","12","12.82","30.77","-18.65","26","12","21","46.15","46.15","10.98","147","22","56","14.97","14.97","-34.94",
"Buick, William","40","8","14","20","35","11.63","1443","356","661","24.67","45.81","-87.09","1","1","697","161","302","23.1","43.33","-27.18","535","220","337","41.12","41.12","2.79","742","167","313","22.51","22.51","-0.18",
"Burke, Jonathan","21","1","7","4.76","33.33","-18.62","719","97","257","13.49","35.74","-206.4","10","21","342","46","125","13.45","36.55","-90.1","114","47","79","41.23","41.23","9.55","428","52","138","12.15","12.15","-124.4",
"Byrnes, Mr P","17","1","2","5.88","11.76","-13","343","35","82","10.2","23.91","-137.59","6","8","165","14","34","8.48","20.61","-63.39","39","16","26","41.03","41.03","6.16","184","20","42","10.87","10.87","-55.42",
"Caffrey, Adam","18","2","3","11.11","16.67","1","572","59","159","10.31","27.8","-122.64","3","3","336","37","98","11.01","29.17","-55.3","60","19","38","31.67","31.67","11.37","469","50","131","10.66","10.66","-72.47",
"Callaghan, Mr K","3","2","2","66.67","66.67","19.17","254","27","57","10.63","22.44","-42.24","9","2","93","14","23","15.05","24.73","35.64","23","12","17","52.17","52.17","0.76","180","15","37","8.33","8.33","6.75",
