Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Agar, Mr Josh","0","0","0","0","0","0","7","1","1","14.29","14.29","1","85","2","7","1","1","14.29","14.29","1","0","0","0","0","0","0","7","1","1","14.29","14.29","1",
"Allan, David","41","2","10","4.88","24.39","-34","1172","138","371","11.77","31.66","-133.19","4","13","585","60","177","10.26","30.26","-162.79","187","61","111","32.62","32.62","1.13","880","121","297","13.75","13.75","-107.38",
"Anderson, Mr A","5","0","0","0","0","-5","254","9","33","3.54","12.99","-194.12","304","47","81","3","9","3.7","11.11","-56.25","4","3","3","75","75","4.88","179","9","29","5.03","5.03","-119.12",
"Armson, Philip","10","1","3","10","30","-0.5","405","38","109","9.38","26.91","-87.42","10","8","288","29","92","10.07","31.94","-138.75","40","8","24","20","20","-12.88","364","37","105","10.16","10.16","-58.42",
"Atzeni, Andrea","22","4","9","18.18","40.91","13.08","891","152","343","17.06","38.5","-38.51","2","5","390","77","163","19.74","41.79","27.11","183","63","112","34.43","34.43","-21.16","462","78","166","16.88","16.88","-2.71",
"Austin, Edward","1","0","0","0","0","-1","84","7","18","8.33","21.43","-34","167","22","79","7","18","8.86","22.78","-29","7","2","5","28.57","28.57","-0.5","63","4","13","6.35","6.35","-39",
"Bannister, Harry A A","6","0","0","0","0","-6","612","76","188","12.42","30.72","-94.37","64","17","318","44","111","13.84","34.91","-55.58","88","28","50","31.82","31.82","-13.79","377","52","121","13.79","13.79","-18.7",
"Barry, Mr J C","4","0","0","0","0","-4","198","8","30","4.04","15.15","-82.17","122","33","95","5","17","5.26","17.89","-3.17","8","1","2","12.5","12.5","-3.67","35","2","6","5.71","5.71","-24.67",
"Beasley, Connor","52","4","17","7.69","32.69","-32.42","1194","152","416","12.73","34.84","-146.19","1","4","746","90","260","12.06","34.85","-92.52","187","55","110","29.41","29.41","-4.92","852","119","317","13.97","13.97","-2.75",
"Bellamy, Mr A","0","0","0","0","0","0","107","9","26","8.41","24.3","-50.25","220","25","62","7","21","11.29","33.87","-12.75","14","5","7","35.71","35.71","3","90","8","22","8.89","8.89","-35.25",
"Birkett, Mr R","1","0","0","0","0","-1","39","6","15","15.38","38.46","12","40","4","22","4","9","18.18","40.91","-0.5","3","1","2","33.33","33.33","1","38","6","15","15.79","15.79","13",
"Blackmore, Rachael","30","3","12","10","40","-14.79","966","155","379","16.05","39.23","-322.33","6","14","435","64","159","14.71","36.55","-146.32","230","80","143","34.78","34.78","-50.1","368","31","109","8.42","8.42","-129.21",
"Bowen, James C","8","3","3","37.5","37.5","5.75","736","117","270","15.9","36.68","-56.71","3","3","329","59","123","17.93","37.39","21.77","114","44","80","38.6","38.6","9.61","460","76","174","16.52","16.52","39.81",
"Brace, Connor","9","1","1","11.11","11.11","-1.5","389","45","112","11.57","28.79","-23.61","2","1","192","29","55","15.1","28.65","41.24","41","15","24","36.59","36.59","3.26","230","29","66","12.61","12.61","0.62",
"Brassil, C","3","0","0","0","0","-3","98","6","24","6.12","24.49","-57.8","27","5","70","5","21","7.14","30","-39.8","7","2","4","28.57","28.57","-1.8","54","3","15","5.56","5.56","-31",
"Brooke, Henry","9","0","1","0","11.11","-9","614","59","171","9.61","27.85","-226.72","18","13","268","26","77","9.7","28.73","-85.01","57","19","34","33.33","33.33","1.99","385","43","114","11.17","11.17","-113.34",
"Brotherton, Miss S","1","0","0","0","0","-1","75","11","28","14.67","37.33","-31.18","90","17","37","2","13","5.41","35.14","-29.12","20","7","13","35","35","0.49","75","11","28","14.67","14.67","-31.18",
"Buckley, Kieran","19","2","6","10.53","31.58","-10.83","260","31","90","11.92","34.62","-61.31","13","14","171","19","62","11.11","36.26","-46.57","32","12","21","37.5","37.5","5.94","192","24","62","12.5","12.5","-33.92",
"Buick, William","32","10","16","31.25","50","6.25","1663","386","740","23.21","44.5","-39.78","6","8","749","199","364","26.57","48.6","-29.55","573","234","374","40.84","40.84","29.58","932","181","358","19.42","19.42","-108.19",
"Burke, Jonathan","2","0","0","0","0","-2","855","109","266","12.75","31.11","-197.59","38","9","439","60","137","13.67","31.21","-74.31","101","42","60","41.58","41.58","22.45","533","67","169","12.57","12.57","-109.99",
"Burns, Harry","9","1","2","11.11","22.22","-1","303","36","77","11.88","25.41","-89.7","2","3","189","25","47","13.23","24.87","-50.45","37","8","18","21.62","21.62","-14.95","251","31","65","12.35","12.35","-57.95",
"Caffrey, Adam","15","2","3","13.33","20","0","143","9","27","6.29","18.88","-44.92","10","12","119","9","25","7.56","21.01","-20.92","7","3","4","42.86","42.86","5.08","125","8","22","6.4","6.4","-30.67",
"Callan, N","26","3","7","11.54","26.92","25.5","516","68","173","13.18","33.53","54.83","1","5","453","63","160","13.91","35.32","71.5","79","21","43","26.58","26.58","-17.64","341","47","114","13.78","13.78","40.65",
