racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-10-29","13:30:00","Ascot","Ascot Underwriting Novices Limited Handicap Chase (GBB Race)","4yo+","Class 3",,"2m3f ","9258","Good To Soft","4","1st",,"Gowel Road (IRE)","0","Twiston-Davies, N A","6","Twiston-Davies, Sam","0","153","4.5",,"146","4 mins 40.00s","280",,"146","19","1","National Hunt","5.6","2.24","1","2","4135","0","Handicap Novices Chase","tracked leaders close up, not fluent 5th, went 2nd 9th, pushed along after 3 out, joined leader approaching 2 out, left in clear lead 2 out, ridden before last, well ahead and nudged out run-in","3","None","Right Handed",,"37","11","Flemensfirth (USA)","Slight Undulations","9258",
"2022-10-29","13:30:00","Ascot","Ascot Underwriting Novices Limited Handicap Chase (GBB Race)","4yo+","Class 3",,"2m3f ","9258","Good To Soft","4","2nd","18","Cobblers Dream (IRE)","0","Case, B I","6","Quinlan, Jack","0","153","3.5",,"146","4 mins 40.00s","280","18","146","19","2","National Hunt","5.7","2.32","1","2","4135","0","Handicap Novices Chase","chased leaders, pushed along and outpaced after 3 out, left in remote 2nd 2 out, plugged on","4","None","Right Handed","Hood TT","204","8","Yeats (IRE)","Slight Undulations","4265",
"2022-10-29","13:30:00","Ascot","Ascot Underwriting Novices Limited Handicap Chase (GBB Race)","4yo+","Class 3",,"2m3f ","9258","Good To Soft","4","3rd","47","Goshen (FR)","0","Moore, G L","6","Moore, Jamie","0","164","1.38","(Fav)","157","4 mins 40.00s","280","65","146","19","3","National Hunt","2.4692072181454217","1.61","1","2","4135","0","Handicap Novices Chase","led, headed 7th and remained handy, dropped to rear 9th, steadily lost ground from 12th, well held and slow jump 4 out, tailed off","1","None","Right Handed",,"20","23","Authorized (IRE)","Slight Undulations","2132",
"2022-10-29","13:30:00","Ascot","Ascot Underwriting Novices Limited Handicap Chase (GBB Race)","4yo+","Class 3",,"2m3f ","9258","Good To Soft","4","F",,"Samarrive (FR)","0","Nicholls, P F","5","Williams, Lorcan","0","153","3",,"146","4 mins 40.00s","280",,"146","19","F","National Hunt","4.0406336558414875","2.08","1","2","4135","0","Handicap Novices Chase","prominent, led 7th, going best when joined approaching 2 out, fell 2 out","2","None","Right Handed",,"189","6","Coastal Path","Slight Undulations",,
"2022-10-29","14:05:00","Ascot","Bateaux London Handicap Hurdle (GBB Race)","3yo+","Class 2",,"2m ","32676","Good","10","1st",,"Highway One O Two (IRE)","0","Gordon, C","7","Sheehan, Gavin","0","165","7.5",,"135","3 mins 37.05s","217.05",,"130","16","1","National Hunt","9.088443254622911","2.822278485180214","3","3","3452","34","Handicap Hurdle","made all, pushed along and went 3 lengths ahead home turn, went further clear from before last, stayed on well, readily","3","None","Right Handed",,"28","19","Shirocco (GER)","Slight Undulations","32676",
"2022-10-29","14:05:00","Ascot","Bateaux London Handicap Hurdle (GBB Race)","3yo+","Class 2",,"2m ","32676","Good","10","2nd","7.5","Hacker Des Places (FR)","0","Nicholls, P F","5","Cheleda, Angus","5","163","8",,"138","3 mins 37.05s","217.05","7.5","130","16","2","National Hunt","11.5","3.1930814393046476","3","3","3452","34","Handicap Hurdle","tracked leaders, shaken up and went 2nd 2 out, ridden run-in, no impression and well held by winner","1","None","Right Handed",,"204","7","Great Pretender (IRE)","Slight Undulations","15054",
"2022-10-29","14:05:00","Ascot","Bateaux London Handicap Hurdle (GBB Race)","3yo+","Class 2",,"2m ","32676","Good","10","3rd","6","Call Of The Wild (IRE)","0","King, A","5","Cannon, Tom J","0","160","7.5",,"130","3 mins 37.05s","217.05","13.5","130","16","3","National Hunt","9.8","2.8919750131321784","3","3","3452","34","Handicap Hurdle","towards rear, headway after 3 out and went 5th home turn, pushed along before 2 out and no impression, ridden before last, never on terms","5","None","Right Handed",,"199","5","Fame And Glory","Slight Undulations","7524",
"2022-10-29","14:05:00","Ascot","Bateaux London Handicap Hurdle (GBB Race)","3yo+","Class 2",,"2m ","32676","Good","10","4th","SH","Kotmask (FR)","0","Moore, G L","4","Moore, Jamie","0","147","14",,"118","3 mins 37.05s","217.05","13.55","130","16","4","National Hunt","17.5","5.2","3","3","3452","34","Handicap Hurdle","tracked leader, pushed along before 2 out, weakened before last","10","None","Right Handed",,"216","4","Masked Marvel","Slight Undulations","3768",
"2022-10-29","14:05:00","Ascot","Bateaux London Handicap Hurdle (GBB Race)","3yo+","Class 2",,"2m ","32676","Good","10","5th","NSE","Washington","0","Murphy, Olly","6","Gregory, Fergus","0","158","8.5",,"128","3 mins 37.05s","217.05","13.58","130","16","5","National Hunt","12","3.1","3","3","3452","34","Handicap Hurdle","raced keenly in mid-division, left tracking leaders 4th, ridden before 2 out, no real progress","7","None","Right Handed",,"204","8","Westerner","Slight Undulations","0",
"2022-10-29","14:05:00","Ascot","Bateaux London Handicap Hurdle (GBB Race)","3yo+","Class 2",,"2m ","32676","Good","10","6th","36","Anyharminasking (IRE)","0","ONeill, Jonjo","5","ONeill, Jonjo (Jr)","0","167","4",,"137","3 mins 37.05s","217.05","49.58","130","16","6","National Hunt","6.733666819701838","2.5372449153589884","3","3","3452","34","Handicap Hurdle","rear mid-division, shaken up before 2 out, never a factor, tailed off","2","None","Right Handed",,"272","5","Getaway (GER)","Slight Undulations","0",
