racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-07-31","13:50:00","Chester","Britvic Nursery","2yo","Class 5",,"7f ","4320","Good To Soft","7","1st",,"Kiss N Cuddle (IRE)","9","Evans, P D","2","Curtis, B A","0","137","1.25","(Fav)","72","1 mins 33.80s","93.8",,"71","7","1","Flat","2.5","1.2974810496545253","2","3","1541","24","Handicap Nursery","tracked leader, led entering final 3f, ridden 4 lengths clear over 1f out, just held on","1","Inside","Left Handed","Vsor","5","5","Clodovil (IRE)","Flat","4320",
"2022-07-31","13:50:00","Chester","Britvic Nursery","2yo","Class 5",,"7f ","4320","Good To Soft","7","2nd","HD","Have Secret (IRE)","2","Fahey, R A","2","Orr, Oisin","0","136","3.33",,"71","1 mins 33.80s","93.8","0.1","71","7","2","Flat","5.011531431811454","1.57","2","3","1541","24","Handicap Nursery","slowly away, pushed along halfway, ridden 2f out, headway inside final furlong, ran on, not quite reach winner","2","Inside","Left Handed",,"16","3","Havana Gold (IRE)","Flat","2028",
"2022-07-31","13:50:00","Chester","Britvic Nursery","2yo","Class 5",,"7f ","4320","Good To Soft","7","3rd","6.5","Midnight Flame (IRE)","1","Ward, Tom","2","Marquand, Tom","0","136","4.5",,"71","1 mins 33.80s","93.8","6.6","71","7","3","Flat","6.609633381","1.83","2","3","1541","24","Handicap Nursery","tracked leaders, pushed along 3f out, soon ridden, stayed on same pace final furlong","3","Inside","Left Handed",,"25","3","Dark Angel (IRE)","Flat","1014",
"2022-07-31","13:50:00","Chester","Britvic Nursery","2yo","Class 5",,"7f ","4320","Good To Soft","7","4th","6.5","In The Storm","4","Watson, Archie","2","Doyle, Hollie","0","133","14",,"68","1 mins 33.80s","93.8","13.1","71","7","4","Flat","16","3.55","2","3","1541","24","Handicap Nursery","tracked leaders, ridden to chase clear winner over 1f out, weakened final furlong","6","Inside","Left Handed",,"15","3","Harry Angel (IRE)","Flat","507",
"2022-07-31","13:50:00","Chester","Britvic Nursery","2yo","Class 5",,"7f ","4320","Good To Soft","7","5th","4.25","Chuck Taylor (IRE)","5","Johnston, M","2","Norton, Francis","0","136","7.5",,"71","1 mins 33.80s","93.8","17.35","71","7","5","Flat","10.977330771","2.409592817847098","2","3","1541","24","Handicap Nursery","towards rear, ridden 2f out, never on terms","4","Inside","Left Handed",,"16","3","Exceed And Excel (AUS)","Flat","500",
"2022-07-31","13:50:00","Chester","Britvic Nursery","2yo","Class 5",,"7f ","4320","Good To Soft","7","6th","8","Emerald Duchess","6","Easterby, T D","2","Fentiman, Duran","0","119","14",,"54","1 mins 33.80s","93.8","25.35","71","7","6","Flat","16.745930114","3.4","2","3","1541","24","Handicap Nursery","dwelt in touch, ridden and weakened 2f out","9","Inside","Left Handed",,"32","3","Massaat (IRE)","Flat","500",
"2022-07-31","13:50:00","Chester","Britvic Nursery","2yo","Class 5",,"7f ","4320","Good To Soft","7","7th","2.25","Pink Stripes","7","Williamson, Mrs L","2","James, S H","0","121","50",,"56","1 mins 33.80s","93.8","27.6","71","7","7","Flat","129.2137037988015","14","2","3","1541","24","Handicap Nursery","soon led, headed entering final 3f, tracked winner, ridden and weakened over 1f out","8","Inside","Left Handed",,"15","3","Heeraat (IRE)","Flat","500",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","1st",,"Frankness","2","Balding, A M","2","Hornby, Rob","0","128","2.25",,"0","1 mins 33.09s","93.09",,"0","7","1","Flat","3.44727959716257","1.36","3","3","1541","24","Novices","tracked leader, ridden to lead inside final furlong, ran on","7","Inside","Left Handed",,"22","1","Frankel","Flat","5153",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","2nd","3.25","Endeared","1","Fanshawe, J R","2","Sousa, Silvestre De","0","133","1","(Fav)","0","1 mins 33.09s","93.09","3.25","0","7","2","Flat","2.289063418","1.18","3","3","1541","24","Novices","led, ridden over 1f out, edged right entering final furlong, soon headed, kept on one pace","2","Inside","Left Handed",,"24","2","Dark Angel (IRE)","Flat","2417",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","3rd","2.5","Three Yorkshiremen (IRE)","4","Fahey, R A","2","Orr, Oisin","0","133","16",,"0","1 mins 33.09s","93.09","5.75","0","7","3","Flat","25.054551172","4.3","3","3","1541","24","Novices","slowly away in rear, headway to chase leading pair over 1f out, nearest finish","5","Inside","Left Handed",,"None","0","Massaat (IRE)","Flat","1209",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","4th","4.75","Utilis (IRE)","6","Ellison, B","2","Robinson, Ben","0","133","10",,"0","1 mins 33.09s","93.09","10.5","0","7","4","Flat","14.616605401853594","2.6631973566496523","3","3","1541","24","Novices","awkwardly away and went left start, towards rear, pushed along and headway approaching final furlong, never nearer","6","Inside","Left Handed",,"16","2","Profitable (IRE)","Flat","604",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","5th","3.75","Zephina","7","Evans, P D","2","Curtis, B A","0","128","12",,"72","1 mins 33.09s","93.09","14.25","0","7","5","Flat","18","2.9932439027804145","3","3","1541","24","Novices","raced wide tracked leaders, ridden 2f out, weakened final furlong","8","Inside","Left Handed",,"23","7","Zoustar (AUS)","Flat","500",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","6th","1.75","Smile And Pay (IRE)","8","Lidster, Craig","2","James, S H","0","133","200",,"0","1 mins 33.09s","93.09","16","0","7","6","Flat","659.1024487995015","50.13117599625142","3","3","1541","24","Novices","raced wide in touch towards rear, ridden and weakened 2f out","4","Inside","Left Handed",,"16","2","Kessaar (IRE)","Flat","500",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","7th","NSE","Edmund Ironside","5","Burke, K R","2","Lee, Clifford","0","133","80",,"0","1 mins 33.09s","93.09","16.03","0","7","7","Flat","200","18.038449016676882","3","3","1541","24","Novices","close up, pushed along halfway, weakened over 1f out","1","Inside","Left Handed",,"16","2","Saxon Warrior (JPN)","Flat","500",
"2022-07-31","14:20:00","Chester","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7f ","5153","Good To Soft","8","8th","1.5","Perfect Play","3","Johnston, M","2","Hart, Jason","0","133","6.5",,"0","1 mins 33.09s","93.09","17.53","0","7","8","Flat","10.753030189223576","2.52","3","3","1541","24","Novices","close up on inner, ridden 2f out, weakened approaching final furlong","3","Inside","Left Handed",,"13","2","Siyouni (FR)","Flat","500",
"2022-07-31","14:55:00","Chester","Freddie Wilson Queensferry Stakes (Listed)","3yo+","Class 1","Listed Race","6f ","28355","Good To Soft","7","1st",,"Ebro River (IRE)","2","Palmer, Hugo","3","Curtis, B A","0","126","2.5","(JFav)","107","1 mins 19.38s","79.38",,"98","6","1","Flat","3.8","1.5935663592802303","2","3","1337","24","Non-Handicap","tracked leaders, pushed along and switched right to chase leader over 1f out, ridden to lead inside final furlong, ran on","3","Inside","Left Handed","Blnk","36","10","Galileo Gold","Flat","28355",
"2022-07-31","14:55:00","Chester","Freddie Wilson Queensferry Stakes (Listed)","3yo+","Class 1","Listed Race","6f ","28355","Good To Soft","7","2nd","1.75","Princess Shabnam (IRE)","5","Woods, S P C","3","Currie, Nicola","0","121","3.5",,"98","1 mins 19.38s","79.38","1.75","98","6","2","Flat","5.5","1.68","2","3","1337","24","Non-Handicap","close up, pushed along and headway entering final furlong, ridden and stayed on to go 2nd final strides","10","Inside","Left Handed",,"22","12","Gregorian (IRE)","Flat","10750",
"2022-07-31","14:55:00","Chester","Freddie Wilson Queensferry Stakes (Listed)","3yo+","Class 1","Listed Race","6f ","28355","Good To Soft","7","3rd","NK","Ventura Diamond (IRE)","1","Fahey, R A","4","Orr, Oisin","0","126","2.5","(JFav)","105","1 mins 19.38s","79.38","1.9","98","6","3","Flat","3.85","1.6358884568916345","2","3","1337","24","Non-Handicap","in touch, ridden and headway approaching final furlong, ran on","5","Inside","Left Handed",,"72","15","Dandy Man (IRE)","Flat","5380",
"2022-07-31","14:55:00","Chester","Freddie Wilson Queensferry Stakes (Listed)","3yo+","Class 1","Listed Race","6f ","28355","Good To Soft","7","4th","NSE","Tippy Toes","3","Johnston, M","3","Hart, Jason","0","124","7.5",,"97","1 mins 19.38s","79.38","1.93","98","6","4","Flat","10","2.74","2","3","1337","24","Non-Handicap","led, ridden and headed inside final furlong, lost 2 places final strides","7","Inside","Left Handed",,"29","11","Havana Gold (IRE)","Flat","2680",
"2022-07-31","14:55:00","Chester","Freddie Wilson Queensferry Stakes (Listed)","3yo+","Class 1","Listed Race","6f ","28355","Good To Soft","7","5th","2","Bielsa (IRE)","10","Ryan, K A","7","Stott, Kevin","0","131","7",,"100","1 mins 19.38s","79.38","3.93","98","6","5","Flat","9.4","2.74","2","3","1337","24","Non-Handicap","dwelt in rear, pushed along over 1f out, never nearer","1","Inside","Left Handed","CkPc","36","22","Invincible Spirit (IRE)","Flat","1345",
"2022-07-31","14:55:00","Chester","Freddie Wilson Queensferry Stakes (Listed)","3yo+","Class 1","Listed Race","6f ","28355","Good To Soft","7","6th","NK","Illustrating","9","Burke, K R","3","James, S H","0","121","18",,"98","1 mins 19.38s","79.38","4.08","98","6","6","Flat","24","4.7","2","3","1337","24","Non-Handicap","raced wide, towards rear, ridden and weakened approaching final furlong","9","Inside","Left Handed",,"50","7","Showcasing","Flat","675",
