racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-02-01","12:45:00","Ayr","Racing TV Juvenile Hurdle (GBB Race)","4yo","Class 4",,"2m ","4547","Soft","6","1st",,"Jackpot De Choisel (FR)","0","McConnell, John C","4","Bowen, Sean P","0","154","0.3","(Fav)","0","4 mins 7.05s","247.05",,"0","16","1","National Hunt","1.3735103231684602","1.0850868125310462","2","2","3520","54","Hurdle","led 1st, drew well clear from 3 out, easily","4","None","Left Handed","Hood TT","42","1","Great Pretender (IRE)","Flat","4547",
"2023-02-01","12:45:00","Ayr","Racing TV Juvenile Hurdle (GBB Race)","4yo","Class 4",,"2m ","4547","Soft","6","2nd","32","Start In Front (FR)","0","Menzies, Rebecca","4","Quinlan, Sean","0","161","3.5",,"116","4 mins 7.05s","247.05","32","0","16","2","National Hunt","5.6","1.607354644","2","2","3520","54","Hurdle","led early, prominent, ridden and no impression on winner 3 out, well beaten next","2","None","Left Handed",,"19","2","Hunters Light (IRE)","Flat","2095",
"2023-02-01","12:45:00","Ayr","Racing TV Juvenile Hurdle (GBB Race)","4yo","Class 4",,"2m ","4547","Soft","6","3rd","8","Duyfken","0","Alexander, N W","4","Lynn, Bruce","3","151","33",,"0","4 mins 7.05s","247.05","40","0","16","3","National Hunt","74.408072418","33.10660874484107","2","2","3520","54","Hurdle","took keen hold, led briefly before 1st, prominent, no impression on winner 3 out, well beaten 3rd next","3","None","Left Handed","CkPc","31","1","Le Havre (IRE)","Flat","1047",
"2023-02-01","12:45:00","Ayr","Racing TV Juvenile Hurdle (GBB Race)","4yo","Class 4",,"2m ","4547","Soft","6","4th","28","Jipekaa Machin (FR)","0","McCain Jnr, D","4","Hughes, Brian","0","161","10",,"115","4 mins 7.05s","247.05","68","0","16","4","National Hunt","14.5","2.88","2","2","3520","54","Hurdle","held up towards rear on inside, went 4th when mistake 6th, weakened before not fluent 3 out, tailed off","1","None","Left Handed"," TT","36","2","Saonois (FR)","Flat","524",
"2023-02-01","12:45:00","Ayr","Racing TV Juvenile Hurdle (GBB Race)","4yo","Class 4",,"2m ","4547","Soft","6","PU",,"Ancora (GER)","0","Whillans, Ewan","4","McMenamin, Daniel","0","147","300",,"0","4 mins 7.05s","247.05",,"0","16","PU","National Hunt","1000","201.785756657","2","2","3520","54","Hurdle","always well behind, tailed off 5th, pulled up after","6","None","Left Handed",,"31","2","Amaron","Flat",,
"2023-02-01","12:45:00","Ayr","Racing TV Juvenile Hurdle (GBB Race)","4yo","Class 4",,"2m ","4547","Soft","6","PU",,"Uberrima Fides","0","Crawford, S R B","4","Slevin, J J","0","154","80",,"0","4 mins 7.05s","247.05",,"0","16","PU","National Hunt","271.05974942825753","32","2","2","3520","54","Hurdle","chased leaders on outside, not always fluent, struggling when mistake 6th, soon well behind, pulled up after 3 out","5","None","Left Handed","CkPc","16","8","Exceed And Excel (AUS)","Flat",,
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","1st",,"Lake Takapuna (IRE)","0","Ewart, J P L","12","Hughes, Brian","0","164","11",,"106","4 mins 24.37s","264.37",,"103","16.5","1","National Hunt","13.5","3.75","3","3","3630","36","Handicap Chase","chasing leaders 2nd, led 3 out, clear last, stayed on well, ridden out","4","None","Left Handed","CkPc","29","38","Shantou (USA)","Flat","4753",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","2nd","4","Travail Dorfevre (FR)","0","Alexander, N W","7","Lynn, Bruce","3","160","9",,"105","4 mins 24.37s","264.37","4","103","16.5","2","National Hunt","12","3.2150676956669475","3","3","3630","36","Handicap Chase","chased leaders, went 2nd 5th, led after 4 out, headed and hit 3 out, no impression on winner last, kept on","5","None","Left Handed"," TT","30","10","Martaline","Flat","2187",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","3rd","3","Duty Calls (IRE)","0","Forster, Miss S E","10","Wadge, P","7","146","8",,"95","4 mins 24.37s","264.37","7","103","16.5","3","National Hunt","11","2.92","3","3","3630","36","Handicap Chase","in rear, headway 4 out, went 3rd before last, stayed on, no impression on winner","8","None","Left Handed",,"23","16","Arcadio (GER)","Flat","1094",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","4th","3.5","Netywell (FR)","0","Russell, Miss Lucinda V","6","Mulqueen, S","0","170","2.75","(Fav)","112","4 mins 24.37s","264.37","10.5","103","16.5","4","National Hunt","3.9140309712046837","1.7822212034232414","3","3","3630","36","Handicap Chase","chased leader until before 5th, soon in rear, not fluent 6th, mistake next, closed before 4 out, held 3 out, lost 3rd before last, no extra flat","1","None","Left Handed",,"23","9","Willywell (FR)","Flat","547",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","5th","3.75","Ardera Cross (IRE)","0","Young Jnr, William","12","Fox, Derek R","0","150","10",,"92","4 mins 24.37s","264.37","14.25","103","16.5","5","National Hunt","12.698798695","4","3","3","3630","36","Handicap Chase","jumped slightly right, led until after 4 out, weakened from 2 out","9","None","Left Handed",,"23","90","Shantou (USA)","Flat","273",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","6th","6.5","Ingleby Mackenzie","0","Whillans, Ewan","9","Johnston, Dylan","7","153","28",,"102","4 mins 24.37s","264.37","20.75","103","16.5","6","National Hunt","40.87908157586584","7.4","3","3","3630","36","Handicap Chase","towards rear, ridden before 4 out, well beaten 3 out","7","None","Left Handed",,"41","60","Sixties Icon","Flat","0",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","7th","3.75","Rocco Storm (IRE)","0","Brooke, Daniel","8","Brooke, Henry","0","161","3.5",,"103","4 mins 24.37s","264.37","24.5","103","16.5","7","National Hunt","5.123739248","1.769009964","3","3","3630","36","Handicap Chase","in rear, headway on outside 5th, struggling after 4 out, well held from 3 out","6","None","Left Handed","CkPc","23","19","Shirocco (GER)","Flat","0",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","8th","35","Ritson (IRE)","0","Menzies, Rebecca","8","Anderson, Mr A","5","163","3.33",,"110","4 mins 24.37s","264.37","59.5","103","16.5","8","National Hunt","5.3","1.974254278194858","3","3","3630","36","Handicap Chase","chased leaders, slow 1st, soon lost place, closed on outside after 4th, ridden and weakened before 4 out, tailed off","2","None","Left Handed","CkPc","37","15","Jeremy (USA)","Flat","0",
"2023-02-01","13:17:00","Ayr","Book The Coral Scottish Grand National Handicap Chase","5yo+","Class 4",,"2m.5f ","4753","Soft","9","PU",,"Hollybank King (IRE)","0","McConville, Stephen","11","McConville, Mr D J","7","136","50",,"85","4 mins 24.37s","264.37",,"103","16.5","PU","National Hunt","94.75022172369064","11.719682926122923","3","3","3630","36","Handicap Chase","mid-division, mistake 6th, well beaten 4 out, pulled up after 3 out","10","None","Left Handed","CkPc","23","21","Fruits Of Love (USA)","Flat",,
"2023-02-01","13:50:00","Ayr","Weatherbys nhstallions.co.uk Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"3m.5f ","7393","Soft","4","1st",,"Thomas Darby (IRE)","0","Murphy, Olly","10","Bowen, Sean P","0","164","7.5",,"145","6 mins 33.47s","393.47",,"133","24.5","1","National Hunt","8.975422185","3.146986557","1","2","5300","72","Handicap Novices Chase","pressed leader, led 9th, headed narrowly before 4 out, led again last, stayed on well, ridden out","1","None","Left Handed"," TT","31","22","Beneficial","Flat","7393",
"2023-02-01","13:50:00","Ayr","Weatherbys nhstallions.co.uk Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"3m.5f ","7393","Soft","4","2nd","1.25","Gold Cup Bailly (FR)","0","Crawford, S R B","7","Jacob, Daryl","0","159","0.83","(Fav)","140","6 mins 33.47s","393.47","1.25","133","24.5","2","National Hunt","1.965115597","1.245694361161095","1","2","5300","72","Handicap Novices Chase","led until mistake 9th, headed last, held final 100 yards, stayed on","2","None","Left Handed"," TT","30","6","Turgeon (USA)","Flat","3402",
"2023-02-01","13:50:00","Ayr","Weatherbys nhstallions.co.uk Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"3m.5f ","7393","Soft","4","3rd","11","Gaillimh A Stor (IRE)","0","Alexander, N W","7","McMenamin, Daniel","0","145","5.5",,"126","6 mins 33.47s","393.47","12.25","133","24.5","3","National Hunt","7.284749626841381","2.9782876671041603","1","2","5300","72","Handicap Novices Chase","last pair, pushed along briefly after 11th, closed after 13th, no impression from 2 out, no extra last","4","None","Left Handed",,"30","5","Presenting","Flat","1701",
"2023-02-01","13:50:00","Ayr","Weatherbys nhstallions.co.uk Novices Limited Handicap Chase (GBB Race)","5yo+","Class 3",,"3m.5f ","7393","Soft","4","4th","34","Famous Bridge (IRE)","0","Richards, N G","7","Hughes, Brian","0","145","3",,"126","6 mins 33.47s","393.47","46.25","133","24.5","4","National Hunt","4.2","1.8748654741716746","1","2","5300","72","Handicap Novices Chase","last pair, mistake 13th, struggling after, well behind 4 out, tailed off","3","None","Left Handed",,"22","8","Fame And Glory","Flat","851",
"2023-02-01","14:25:00","Ayr","Follow RacingTV On Twitter Mares Handicap Hurdle","4yo+","Class 4",,"3m1f ","4753","Soft","8","1st",,"On We Go (IRE)","0","Boanas, Miss G","10","Quinlan, Sean","0","158","5.5",,"97","6 mins 41.87s","401.87",,"97.5","25","1","National Hunt","5.927186486404681","2.2695486972285295","3","3","5350","108","Handicap Hurdle","made most, 3 lengths clear 2 out, ridden and stayed on gamely flat","6","None","Left Handed",,"37","34","Robin Des Pres (FR)","Flat","4753",
"2023-02-01","14:25:00","Ayr","Follow RacingTV On Twitter Mares Handicap Hurdle","4yo+","Class 4",,"3m1f ","4753","Soft","8","2nd","2.75","Jessiemac (IRE)","0","Duncan, I A","9","Wadge, P","7","146","5",,"92","6 mins 41.87s","401.87","2.75","97.5","25","2","National Hunt","6.4","2.1","3","3","5350","108","Handicap Hurdle","in rear, stayed on from 3 out, went before jumping left last, unable to challenge winner","8","None","Left Handed","CkPc TT","20","37","Sholokhov (IRE)","Flat","2187",
"2023-02-01","14:25:00","Ayr","Follow RacingTV On Twitter Mares Handicap Hurdle","4yo+","Class 4",,"3m1f ","4753","Soft","8","3rd","10","Lissen To The Lady (IRE)","0","Forster, Miss S E","9","Smith-Chaston, Emma","3","155","3.33","(Fav)","97","6 mins 41.87s","401.87","12.75","97.5","25","3","National Hunt","4.9","1.7437026273668739","3","3","5350","108","Handicap Hurdle","chased leaders, not fluent 4th, went 2nd before 2 out until approaching last, no extra flat","7","None","Left Handed","CkPc","34","26","Fame And Glory","Flat","1094",
