racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-11-13","13:10:00","Cheltenham","mallardjewellers.com Novices Chase (GBB Race)","5yo+","Class 2",,"3m.5f ","13008","Good","5","1st",,"The Real Whacker (IRE)","0","Neville, Patrick","6","Sheehan, Gavin","0","156","10",,"136","6 mins 22.09s","382.09",,"136","24.5","1","National Hunt","10.619552487751934","3.85","2","2","5360","56","Novices Chase","jumped well, made all, pressed last, one reminder and stayed on gamely to assert run-in, unchallenged","4","None","Left Handed",,"22","4","Mahler","Very Undulating","13008",
"2022-11-13","13:10:00","Cheltenham","mallardjewellers.com Novices Chase (GBB Race)","5yo+","Class 2",,"3m.5f ","13008","Good","5","2nd","0.75","Indigo Breeze (FR)","0","Elliott, Gordon","6","Bowen, Sean P","0","156","2.5",,"136","6 mins 22.09s","382.09","0.75","136","24.5","2","National Hunt","3.4884526666619884","1.82","2","2","5360","56","Novices Chase","tracked leaders, went 2nd at 3rd, every chance last, found no extra and held run-in","2","None","Left Handed","Hood","43","9","Martaline","Very Undulating","5980",
"2022-11-13","13:10:00","Cheltenham","mallardjewellers.com Novices Chase (GBB Race)","5yo+","Class 2",,"3m.5f ","13008","Good","5","3rd","47","Bardenstown Lad","0","McConnell, John C","7","Torrens, Simon","0","156","1.1","(Fav)","144","6 mins 22.09s","382.09","47.75","136","24.5","3","National Hunt","2.1325580651100613","1.47","2","2","5360","56","Novices Chase","chased winner until hit 3rd, chased leading pair, jumped slowly 7th, dropped to last and struggling 10th, tailed off 14th, rallied into remote 3rd turning in","1","None","Left Handed",,"53","10","Black Sam Bellamy (IRE)","Very Undulating","2990",
"2022-11-13","13:10:00","Cheltenham","mallardjewellers.com Novices Chase (GBB Race)","5yo+","Class 2",,"3m.5f ","13008","Good","5","4th","36","Haute Estime (IRE)","0","Russell, Miss Lucinda V","5","Fox, Derek R","0","149","3.5",,"130","6 mins 22.09s","382.09","83.75","136","24.5","4","National Hunt","5.867426434344297","2.362907759807131","2","2","5360","56","Novices Chase","tracked leaders on inside, outpaced 15th, went remote 3rd 3 out until weakened turning in","5","None","Left Handed",,"42","9","Walk In The Park (IRE)","Very Undulating","1495",
"2022-11-13","13:10:00","Cheltenham","mallardjewellers.com Novices Chase (GBB Race)","5yo+","Class 2",,"3m.5f ","13008","Good","5","PU",,"Red As Rust (IRE)","0","Slevin, Nigel","9","Hayes, Brian","0","149","40",,"129","6 mins 22.09s","382.09",,"136","24.5","PU","National Hunt","79.07911434028296","11","2","2","5360","56","Novices Chase","held up in last, headway into 3rd and pecked on landing 12th, outpaced 4 out, no impression when blundered badly 3 out, pulled up before next","6","None","Left Handed",,"24","9","Shantou (USA)","Very Undulating",,
"2022-11-13","13:45:00","Cheltenham","Shloer Chase (Registered As The Cheltenham Chase) (Grade 2) (GBB Race)","4yo+","Class 1","Grade 2","2m ","56950","Good","3","1st",,"Nube Negra (SPA)","0","Skelton, Daniel","8","Skelton, Harry","0","164","0.1","(Fav)","165","4 mins 0.90s","240.9",,"145","16","1","National Hunt","1.14","1.09","1","2","3499","35","Chase","jumped well, made all, clear from 2nd, unchallenged","1","None","Left Handed"," TT","204","19","Dink (FR)","Very Undulating","56950",
"2022-11-13","13:45:00","Cheltenham","Shloer Chase (Registered As The Cheltenham Chase) (Grade 2) (GBB Race)","4yo+","Class 1","Grade 2","2m ","56950","Good","3","2nd","8","Ganapathi (FR)","0","Neville, Patrick","6","Sheehan, Gavin","0","158","10",,"0","4 mins 0.90s","240.9","8","145","16","2","National Hunt","11.435675804862118","1.52","1","2","3499","35","Chase","chased winner until 2nd, raced in 3rd until went 2nd again before 3 out, outpaced soon after, never any chance with winner","5","None","Left Handed"," TT","85","12","Samum (GER)","Very Undulating","21370",
"2022-11-13","13:45:00","Cheltenham","Shloer Chase (Registered As The Cheltenham Chase) (Grade 2) (GBB Race)","4yo+","Class 1","Grade 2","2m ","56950","Good","3","3rd","35","Daly Tiger (FR)","0","Morgan, Miss Laura","9","Wedge, Adam","0","158","16",,"145","4 mins 0.90s","240.9","43","145","16","3","National Hunt","24.994488250222815","2.4252735001760453","1","2","3499","35","Chase","traced (clear)winner from 2nd until before 3 out, soon dropped away, tailed off","4","None","Left Handed","CkPc","15","24","Tiger Groom","Very Undulating","10700",
"2022-11-13","14:20:00","Cheltenham","Jewson Handicap Chase (Premier Handicap) (GBB Race)","4yo+","Class 1",,"3m3.5f ","42712","Good","11","1st",,"Does He Know","0","Bailey, K C","7","Bass, David","0","168","6",,"152","7 mins 11.45s","431.45",,"135","27.5","1","National Hunt","8.06683364535245","2.934011600381927","3","3","6011","56","Handicap Chase","chased leaders, hit 6th, went close 2nd out wide 2 out, led before the last, edged right briefly run-in, stayed on strongly","1","None","Left Handed",,"22","14","Alkaased (USA)","Very Undulating","42712",
"2022-11-13","14:20:00","Cheltenham","Jewson Handicap Chase (Premier Handicap) (GBB Race)","4yo+","Class 1",,"3m3.5f ","42712","Good","11","2nd","1.75","Evas Oskar (IRE)","0","Vaughan, Tim","8","Johns, Alan","0","155","8",,"139","7 mins 11.45s","431.45","1.75","135","27.5","2","National Hunt","10.90291095","2.984597496560017","3","3","6011","56","Handicap Chase","chased leaders, driven and stayed on run-in, went 2nd final 100 yards, not pace to challenge","4","None","Left Handed","Vsor","22","23","Shirocco (GER)","Very Undulating","16028",
