horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Afadil (FR)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","19","0","Cobden, Harry","3.33","Nicholls, P F","155","122","0",,
"Bythesametoken (IRE)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","47","0","Dunne, R T","22.00","OSullivan, Ross","158","117","0",,
"Caroles Pass (FR)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","146","0","Quinlan, Jack","25.00","Murphy, Amy","167","126","0",,
"Dr Sanderson (IRE)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","35","0","McLernon, R P","25.00","Haslam, B M R","152","111","0",,
"First Impression (IRE)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","35","0","Brooke, Henry","16.00","Quinn, J J","168","127","0",,
"Forcing Bull (FR)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","29","0","Hughes, Brian","12.00","McCain Jnr, D","164","123","0",,
"Medyaf","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","115","0","Andrews, Bridget","14.00","Skelton, Daniel","156","123","0",,
"Rattle Owl","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","477","0","OFarrell, C","40.00","OKeeffe, Jedd","157","116","0",,
"Scots Poet","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","28","0","Nichol, Craig","11.00","Whillans, Ewan","144","103","0",,
"Shelikesthelights (IRE)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","9","0","Brennan, P J","3.00","OBrien, Fergal","149","108","0",,
"Super Stars (IRE)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","15","0","Brouder, Gavin","25.00","Keatley, Adrian Paul","137","109","0",,
"Ten Ten Twenty (IRE)","13:15:00","2023-04-21","Ayr","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","15","Class 3","55","0","Bellamy, Tom","66.00","Jeffreys, D J","142","101","0",,
