horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"An Bradan Feasa (IRE)","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","28","0","Bellamy, Tom","1.25","Jones, Jack","158","127","0",,
"Balboa","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","63","0","Reed, Harry","10.00","Charlton, Anthony","158","110","0",,
"Eagle Prince (IRE)","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","28","0","Brooke, Henry","9.00","Ellison, B","158","121","0",,
"Kabral Du Mathan (FR)","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","No Prev","0",,"0.00","Nicholls, P F","161","0","0",,
"Kourosh (GER)","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","17","0","Skelton, Harry","1.38","Skelton, Daniel","158","0","0",,
"Maglia Rosa","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","No Prev","0","Leech, Roisin","100.00","Leech, Mrs S","154","0","0",,
"Rebel Angel","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","28","0","Tudor, Jack","14.00","Pipe, D E","147","0","0",,
"Walk The Moon","12:05:00","2023-12-16","Cheltenham","National Hunt","Hurdle","2m1f ","17","Soft","7","Class 2","38","0","Dunne, R T","50.00","Carroll, A W","154","0","0",,
"Are U Wise To That (IRE)","12:40:00","2023-12-16","Cheltenham","National Hunt","Handicap Novices Chase","3m1.5f ","25.5","Soft","7","Class 3","42","0","ONeill, Jonjo (Jr)","4.00","ONeill, Jonjo","154","125","0",,
"Everythingsontick (IRE)","12:40:00","2023-12-16","Cheltenham","National Hunt","Handicap Novices Chase","3m1.5f ","25.5","Soft","7","Class 3","26","0","Sheehan, Gavin","8.50","Hill,Mrs Lawney ","145","116","0",,
"Midnight Our Fred (IRE)","12:40:00","2023-12-16","Cheltenham","National Hunt","Handicap Novices Chase","3m1.5f ","25.5","Soft","7","Class 3","50","0","Mullins, D E","11.00","Flavin, J P","145","116","0",,
"Mofasa","12:40:00","2023-12-16","Cheltenham","National Hunt","Handicap Novices Chase","3m1.5f ","25.5","Soft","7","Class 3","41","0","Cobden, Harry","4.00","Nicholls, P F","164","135","0",,
"Some Scope","12:40:00","2023-12-16","Cheltenham","National Hunt","Handicap Novices Chase","3m1.5f ","25.5","Soft","7","Class 3","22","0","Burke, Jonathan","5.00","Hobson, Richard","145","116","0",,
"Weveallbeencaught (IRE)","12:40:00","2023-12-16","Cheltenham","National Hunt","Handicap Novices Chase","3m1.5f ","25.5","Soft","7","Class 3","28","0","OSullivan, Mr M J M","3.00","Twiston-Davies, N A","161","135","0",,
"Wiseguy (IRE)","12:40:00","2023-12-16","Cheltenham","National Hunt","Handicap Novices Chase","3m1.5f ","25.5","Soft","7","Class 3","26","0","Boinville, Nico","6.50","Henderson, N J","158","129","0",,
"Aucunrisque (FR)","13:15:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","21","0","Dingle, Rex","4.00","Gordon, C","160","142","0",,
"Baron De Midleton (IRE)","13:15:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","41","0","Brooke, Henry","40.00","Ellison, B","151","133","0",,
"Calico (GER)","13:15:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","29","0","Skelton, Harry","2.25","Skelton, Daniel","161","143","0",,
"Funambule Sivola (FR)","13:15:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","21","0","Deutsch, Charlie","7.50","Williams, Miss Venetia","168","150","0",,
"In Excelsis Deo (FR)","13:15:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","49","0","Burke, Jonathan","2.25","Fry, Harry","150","132","0",,
"Madara (FR)","13:15:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","29","0","Cobden, Harry","11.00","Leech, Mrs S","142","130","0",,
"Prince Escalus (IRE)","13:15:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","29","0","ONeill, Jonjo (Jr)","11.00","ONeill, Jonjo","150","132","0",,
"Do Your Job (IRE)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","29","0","Fox, Derek R","28.00","Russell, Miss Lucinda V","142","136","0",,
"Fakir Doudairies (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","246","0","ONeill, Jonjo (Jr)","10.00","OBrien, Joseph Patrick","168","162","0",,
"Frero Banbou (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","15","0","Deutsch, Charlie","8.50","Williams, Miss Venetia","142","136","0",,
"Fugitif (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","28","0","Sheehan, Gavin","7.50","Hobson, Richard","157","151","0",,
"Grandeur Dame (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","28","0","Bellamy, Tom","22.00","King, A","142","136","0",,
"Il Ridoto (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","28","0","Frost, Bryony","8.00","Nicholls, P F","149","143","0",,
"Jay Jay Reilly (IRE)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","14","0","Skelton, Harry","33.00","Skelton, Daniel","145","139","0",,
"Monmiral (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","245","0","Cobden, Harry","5.00","Nicholls, P F","151","145","0",,
"Railway Hurricane (IRE)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","27","0","Stone-Walsh, C","28.00","Cromwell, Gavin Patrick","137","136","0",,
"So Scottish (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","35","0","Walsh, M P","5.00","Mullins, Emmet","147","141","0",,
"Thunder Rock (IRE)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","41","0","Bowen, Sean P","3.50","Murphy, Olly","152","146","0",,
"Torn And Frayed (FR)","13:50:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","2m5f ","21","Soft","12","Class 1","28","0","Twiston-Davies, Sam","18.00","Twiston-Davies, N A","142","136","0",,
"Back On The Lash","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","29","0",,"0.00","Keighley, M","142","139","0",,
"Broadway Boy (IRE)","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","28","0","Twiston-Davies, Sam","2.50","Twiston-Davies, N A","149","146","0",,
"City Chief (IRE)","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","27","0","Boinville, Nico","5.00","Henderson, N J","144","141","0",,
"Easy As That (IRE)","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","28","0","Deutsch, Charlie","3.33","Williams, Miss Venetia","142","139","0",,
"Elvis Mail (FR)","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","49","0","Lynn, Bruce","14.00","Alexander, N W","146","146","0",,
"Malina Girl (IRE)","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","27","0","Stone-Walsh, C","6.00","Cromwell, Gavin Patrick","144","146","0",,
"Protektorat (FR)","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","21","0","Skelton, Harry","10.00","Skelton, Daniel","168","165","0",,
"Rapper","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","49","0","Patrick, Richard","50.00","Daly, H D","143","140","0",,
"Threeunderthrufive (IRE)","14:25:00","2023-12-16","Cheltenham","National Hunt","Handicap Chase","3m2f ","26","Soft","8","Class 1","35","0","Cobden, Harry","6.50","Nicholls, P F","153","150","0",,
"Cadell (IRE)","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","35","0","Fox, Derek R","7.50","Russell, Miss Lucinda V","154","122","0",,
"Carrigmoorna Rowan (IRE)","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","78","0","Burke, Jonathan","28.00","Fry, Harry","154","0","0",,
"Destroytheevidence","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","19","0","Bass, David","5.00","Bailey, K C","154","129","0",,
"Genietoile (FR)","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","21","0","Bowen, Sean P","12.00","Curtis, Miss Rebecca","154","0","0",,
"Illico De Cotte (FR)","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","25","0","Skelton, Harry","4.50","Skelton, Daniel","154","0","0",,
"Kerryhill (IRE)","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","35","0","Wedge, Adam","9.00","Jefferson, Ruth","154","0","0",,
"Monbari (FR)","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","39","0","Bellamy, Tom","50.00","Curtis, Miss Rebecca","154","0","0",,
"Moon Dorange (FR)","15:00:00","2023-12-16","Cheltenham","National Hunt","Novices Hurdle","3m ","24","Soft","10","Grade 2","23","0","Harvey, Mr B W","11.00","McConnell, John C","154","125","0",,
