horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Alba Longa","14:00:00","2023-08-06","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Soft","7","Class 4","44","0","Hornby, Rob","1.75","Beckett, R M","133","80","5",,
"Cubana Habana (FR)","14:00:00","2023-08-06","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Soft","7","Class 4","51","0","Williams, Jordan","14.00","Llewellyn, B J","128","70","7",,
"Dreams Adozen (FR)","14:00:00","2023-08-06","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Soft","7","Class 4","11","0","Norton, Francis","7.00","Johnston, Charlie","121","68","1",,
"Neandra (GER)","14:00:00","2023-08-06","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Soft","7","Class 4","11","0","Probert, David","4.50","Balding, A M","142","79","6",,
"Percy Jones","14:00:00","2023-08-06","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Soft","7","Class 4","22","0","Shoemark, Kieran","6.00","Loughnane, Daniel Mark","138","75","4",,
"Restorer","14:00:00","2023-08-06","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Soft","7","Class 4","36","0","Buick, William","4.00","Williams, Ian","133","70","2",,
"Zivaniya","14:00:00","2023-08-06","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Soft","7","Class 4","20","0","Turner, Hayley","6.50","Palmer, Hugo","117","64","3",,
"Commander Crouch (IRE)","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","29","0","Buick, William","3.33","Hannon (Jnr), Richard","137","72","4",,
"Darkest Mile","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","15","0","Whittington, Elisha","66.00","Williamson, Mrs L","109","49","5",,
"Guns And Flowers (IRE)","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","9","0","ONeill, K T","9.00","Haynes, Alice","135","70","7",,
"Havana Prince","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","22","0","Stott, Kevin","16.00","Coyle, Tony","127","62","6",,
"Jakima","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","16","0","Probert, David","9.00","Balding, A M","123","58","2",,
"Line Sheet","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","20","0","Hornby, Rob","9.00","Beckett, R M","133","68","8",,
"Making Dreams (IRE)","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","11","0","Wilkie, Brandon","3.50","Burke, K R","130","72","1",,
"Moyet (IRE)","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","22","0","Shoemark, Kieran","12.00","Bell, M L W","135","70","9",,
"Pretence (IRE)","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","23","0","Davies, Harry","2.25","Palmer, Hugo","134","72","3",,
"Swift Salian (IRE)","14:30:00","2023-08-06","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Soft","9","Class 5","16","0",,"0.00","Barron, T D","132","67","10",,
"Aragon Castle (IRE)","15:05:00","2023-08-06","Chester","Flat (Turf)","Novices","7f ","7","Soft","5","Class 4","17","0","Hutchinson, Callum","2.00","Balding, A M","133","0","6",,
"Hidden Pass","15:05:00","2023-08-06","Chester","Flat (Turf)","Novices","7f ","7","Soft","5","Class 4","31","0","Buick, William","1.10","Appleby, Charlie","130","0","5",,
"Marcella (GER)","15:05:00","2023-08-06","Chester","Flat (Turf)","Novices","7f ","7","Soft","5","Class 4","52","0","Probert, David","22.00","Balding, A M","125","0","3",,
"Takeover Target (IRE)","15:05:00","2023-08-06","Chester","Flat (Turf)","Novices","7f ","7","Soft","5","Class 4","27","0","Keniry, L P","80.00","Dascombe, Tom","130","0","1",,
"Try Line (IRE)","15:05:00","2023-08-06","Chester","Flat (Turf)","Novices","7f ","7","Soft","5","Class 4","No Prev","0",,"0.00","Hannon (Jnr), Richard","130","0","4",,
"Valadero (IRE)","15:05:00","2023-08-06","Chester","Flat (Turf)","Novices","7f ","7","Soft","5","Class 4","77","0","Stott, Kevin","2.75","Holland, Darryll","130","82","2",,
"Ehraz","15:38:00","2023-08-06","Chester","Flat (Turf)","Non-Handicap","6f ","6","Soft","6","Listed Race","15","0","Crowley, Jim","4.00","Hannon (Jnr), Richard","131","105","1",,
"Fast Response (IRE)","15:38:00","2023-08-06","Chester","Flat (Turf)","Non-Handicap","6f ","6","Soft","6","Listed Race","4","0","Stott, Kevin","3.50","Burke, K R","126","104","6",,
"Mitbaahy (IRE)","15:38:00","2023-08-06","Chester","Flat (Turf)","Non-Handicap","6f ","6","Soft","6","Listed Race","15","0","Dawson, R","6.50","Varian, Roger","131","106","3",,
