horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"All In The Hips (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","19","0","Carroll, G F","125.00","Davison, Jack W","128","0","8",,
"Amemri","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","30","0","Lee, W J","14.00","Marnane, David","128","0","10",,
"Ardads Great","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","11","0","Foley, Shane","5.50","Harrington, Mrs John","128","0","13",,
"Badb (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","21","0","Ryan, Gavin","3.33","Obrien, Donnacha","128","0","9",,
"Excelia (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","25","0","McDonogh, D P","5.50","OBrien, Joseph Patrick","128","0","12",,
"Fendi","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","25","0","McAteer, L T","125.00","Barrett, James M","125","0","7",,
"Finsceal Go Deo (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","17","0","Manning, K J","6.00","Bolger, J S","128","0","2",,
"Lashes (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","No Prev","0","Whelan, R P","66.00","Halford, M","128","0","3",,
"Miss Yvonne (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","No Prev","0","Madden, Tom","40.00","Harrington, Mrs John","128","0","6",,
"Nelliestar (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","No Prev","0","Doyle, Joe","80.00","Watson, R K","128","0","11",,
"Okyle Lass (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","No Prev","0","Heffernan, J A","66.00","Sweeney, Rodger","128","0","4",,
"Silmaniya (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","11","0","Kelly, S B","1.25","Murtagh, J P","128","0","1",,
"Tir Tairngire (IRE)","17:05:00","2022-06-08","Cork","Flat (Turf)","Maiden","6f ","6","Good","13","Ire","No Prev","0","Keane, C T","12.00","ODonoghue, John","128","0","5",,
"Ali Babes (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","Ryan, Gavin","40.00","Hassett, P J","129","0","10",,
"Baby Rosabella (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","Keane, C T","3.00","Davison, Jack W","129","0","11",,
"Ballybeg Boy (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","OConnor, Donagh","125.00","McConnell, John C","134","0","1",,
"Cavallo Pazzo (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","McMonagle, Dylan B","3.00","Doyle, Eoin","134","0","2",,
"De Velara (FR)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","No Prev","0","Lordan, W M","4.00","Browne, W P","134","78","14",,
"Funchal (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","No Prev","0","Lee, W J","8.50","McCreery, W","129","0","7",,
"Gobi Star (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","Crosse, S M","4.00","Lynam, Edward","141","70","5",,
"Jedi Power (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","Woods, Sorcha","20.00","Lynam, Edward","122","57","8",,
"Jupiter Express (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","Sheridan, J M","8.00","Condon, K J","131","65","3",,
"Lucky Queen (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","215","0","McAteer, L T","50.00","Murphy, P J F","126","0","15",,
"Man Johnny (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","67","0",,"0.00","Byrne, Philip Michael","127","0","4",,
"Misty At Sea (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","7","0","Powell, J A","125.00","Roberts, Reginald","134","45","6",,
"Un Bacio Ancora (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","McDonogh, D P","25.00","Harty, Edward and Patrick","129","67","12",,
"Vento Del Pozzo (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","8","0","McCullagh, Scott","100.00","Roper, W M","131","0","13",,
"Vivaia (IRE)","17:40:00","2022-06-08","Cork","Flat (Turf)","Maiden","5f ","5","Good","14","Ire","22","0","Hayes, C D","7.50","Weld, D K","129","63","9",,
