racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","1st",,"Marine Nationale (IRE)","0","Connell, B","6","OSullivan, Mr M J M","0","161","4.5",,"150","3 mins 59.69s","239.69",,"139","16.5","1","National Hunt","6.2","2.55912488","3","3","3607","0","Novices Hurdle","held up in mid-division, headway travelling well from 3 out, shaken up and went 2nd before last, edged left, led and bumped flat, quickened away, easily","10","None","Left Handed",,"100","4","French Navy","Very Undulating","75964",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","2nd","3.25","Facile Vega (IRE)","0","Mullins, W P","6","Townend, P","0","161","2.25","(Fav)","155","3 mins 59.69s","239.69","3.25","139","16.5","2","National Hunt","3.35","1.85774669","3","3","3607","0","Novices Hurdle","held up in mid-division, headway before 3 out, led just before 2 out, ridden and landed awkwardly last, edged right, headed and bumped flat, not pace of winner, stayed on","5","None","Left Handed",,"37","7","Walk In The Park (IRE)","Very Undulating","28620",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","3rd","2.75","Diverge","0","Mullins, W P","5","Mullins, Mr P W","0","161","25",,"0","3 mins 59.69s","239.69","6","139","16.5","3","National Hunt","38.75615377","7.23560378","3","3","3607","0","Novices Hurdle","held up in rear, headway 2 out, went 3rd flat, kept on, not pace to challenge front pair","3","None","Left Handed"," TT","43","2","Frankel","Very Undulating","14324",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","4th","NK","Inthepocket","0","Bromhead, Henry De","6","Blackmore, Rachael","0","161","9",,"145","3 mins 59.69s","239.69","6.15","139","16.5","4","National Hunt","15.07396902","4.1","3","3","3607","0","Novices Hurdle","held up in mid-division, headway 3 out, ridden after 2 out, pressing for 3rd flat, not pace to challenge, kept on","9","None","Left Handed",,"37","3","Blue Bresil (FR)","Very Undulating","7155",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","5th","2.75","Il Etait Temps (FR)","0","Mullins, W P","5","Mullins, D E","0","161","4",,"155","3 mins 59.69s","239.69","8.9","139","16.5","5","National Hunt","4.04699716","1.93410646","3","3","3607","0","Novices Hurdle","held up rear of mid-division, headway towards outside before 3 out, ridden after 2 out, no impression before last","8","None","Left Handed","Hood","37","6","Jukebox Jury (IRE)","Very Undulating","3591",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","6th","0.5","Dark Raven (IRE)","0","Mullins, W P","6","Jacob, Daryl","0","161","11",,"145","3 mins 59.69s","239.69","9.4","139","16.5","6","National Hunt","14.23345836","4.61605333","3","3","3607","0","Novices Hurdle","chased leaders on outside, not fluent 5th, challenged 3 out, lost 2nd before last where landed awkwardly, weakened flat","2","None","Left Handed",,"37","4","Malinas (GER)","Very Undulating","1796",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","7th","0.75","High Definition (IRE)","0","OBrien, Joseph Patrick","5","Slevin, J J","0","161","18",,"0","3 mins 59.69s","239.69","10.15","139","16.5","7","National Hunt","23.3060046","7.57800118","3","3","3607","0","Novices Hurdle","led after 1st, headed 2nd, soon led again, headed 3rd, not much room after 3 out, not fluent 2 out, lost place and well held after","7","None","Left Handed",,"37","14","Galileo (IRE)","Very Undulating","891",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","8th","1.25","Doctor Bravo (FR)","0","Elliott, Gordon","6","Russell, D N","0","161","25",,"140","3 mins 59.69s","239.69","11.4","139","16.5","8","National Hunt","38.79377586","6.8","3","3","3607","0","Novices Hurdle","mid-division, not much room 2 out, soon outpaced, hanging left before last, never involved","4","None","Left Handed",,"24","4","Doctor Dino (FR)","Very Undulating","459",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","9th","1","Strong Leader","0","Murphy, Olly","6","Bowen, Sean P","0","161","25",,"133","3 mins 59.69s","239.69","12.4","139","16.5","9","National Hunt","36","9.69952099","3","3","3607","0","Novices Hurdle","tracked leaders on inside, outpaced 3 out, well beaten from 2 out","13","None","Left Handed",,"44","5","Passing Glance","Very Undulating",,
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","4yo+","Class 1","Grade 1","2m.5f ","75964","Soft","14","10th","8","Tahmuras (FR)","0","Nicholls, P F","6","Cobden, Harry","0","161","11",,"142","3 mins 59.69s","239.69","20.4","139","16.5","10","National Hunt","17.02431111","3.63439421","3","3","3607","0","Novices Hurdle","held up in touch, tracking leaders 3 out, not much room after 3 out, hung left and outpaced after 2 out, soon weakened","14","None","Left Handed",,"66","5","Falco (USA)","Very Undulating",,
