racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-03-03","13:25:00","Doncaster","Virgin Bet Daily Money Back Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","5446","Good","4","1st",,"Ballygeary (IRE)","0","McCain Jnr, D","6","Hughes, Brian","0","166","1.1",,"0","4 mins 0.00s","240",,"0","16.5","1","National Hunt","2.17714747","1.08","1","2","3648","11","Novices Hurdle","led until not fluent and headed 2nd, chased leader, led narrowly again 3 out, ridden and headed run-in, driven ahead towards finish, held on","1","None","Left Handed",,"28","2","Flemensfirth (USA)","Slight Undulations","5446",
"2023-03-03","13:25:00","Doncaster","Virgin Bet Daily Money Back Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","5446","Good","4","2nd","HD","Circus Act (IRE)","0","Nash, J A","4","Brouder, Gavin","5","144","0.8","(Fav)","113","4 mins 0.00s","240","0.1","0","16.5","2","National Hunt","1.96544952","1.07043293","1","2","3648","11","Novices Hurdle","tracked leader, led 2nd, narrowly headed 3 out, chased winner, ridden to lead again run-in, headed towards finish, rallied, just held","4","None","Left Handed",,"16","12","Buratino (IRE)","Slight Undulations","2509",
"2023-03-03","13:25:00","Doncaster","Virgin Bet Daily Money Back Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","5446","Good","4","3rd","99","Dooby","0","Allwood, S","5","Todd, C J","0","152","100",,"0","4 mins 0.00s","240","99.1","0","16.5","3","National Hunt","465.15636881","49.60766961","1","2","3648","11","Novices Hurdle","raced keenly in 3rd on inside until after 4 out, outpaced before next, left remote 3rd 2 out","3","None","Left Handed",,"387","3","Pearl Secret","Slight Undulations","1254",
"2023-03-03","13:25:00","Doncaster","Virgin Bet Daily Money Back Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","5446","Good","4","F",,"Nortonthorpebanker","0","Menzies, Rebecca","5","Johnson, Alison","7","152","25",,"0","4 mins 0.00s","240",,"0","16.5","F","National Hunt","58.48761223","7","1","2","3648","11","Novices Hurdle","pulled hard early and never fluent, held up in 4th, mistake 3rd, went 3rd after 4 out, outpaced and no chance with leading duo when stumbled next, fell 2 out","2","None","Left Handed",,"31","3","Charming Thought","Slight Undulations",,
"2023-03-03","14:00:00","Doncaster","Virgin Bet Daily Extra Places Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","6337","Good","6","1st",,"Twoshotsoftequila (IRE)","0","Menzies, Rebecca","6","Moscrop, Nathan","0","162","4",,"112","6 mins 2.10s","362.1",,"113.5","24","1","National Hunt","6.8","2.90415166","2","2","5274","11","Handicap Novices Chase","waited with in rear, steady headway out wide and hit 4 out, went 2nd going well and edged left 3 out, led on bit 2 out, soon clear, shaken up briefly run-in, eased towards finish","4","None","Left Handed",,"33","13","Snow Sky","Slight Undulations","6337",
"2023-03-03","14:00:00","Doncaster","Virgin Bet Daily Extra Places Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","6337","Good","6","2nd","5","Everyday Champagne (IRE)","0","Richards, N G","7","Quinlan, Sean","0","149","3","(Fav)","99","6 mins 2.10s","362.1","5","113.5","24","2","National Hunt","4.11766754","2.32029822","2","2","5274","11","Handicap Novices Chase","held up in last pair, bad mistake 7th, headway and went 2nd 5 out, not much room and lost 2nd 3 out, switched right in 3rd before next, went 2nd between last two, no chance with winner","5","None","Left Handed",,"61","10","Doyen (IRE)","Slight Undulations","2916",
"2023-03-03","14:00:00","Doncaster","Virgin Bet Daily Extra Places Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","6337","Good","6","3rd","3.5","Taste The Fear (IRE)","0","Newland, Dr R D P","8","Twiston-Davies, Sam","0","168","6",,"118","6 mins 2.10s","362.1","8.5","113.5","24","3","National Hunt","7.4","4","2","2","5274","11","Handicap Novices Chase","raced on inside in close 4th, went 3rd at 8th, hit 5 out, outpaced 3 out, plugged on into 3rd again run-in","1","None","Left Handed","CkPc","34","21","Mores Wells","Slight Undulations","1458",
"2023-03-03","14:00:00","Doncaster","Virgin Bet Daily Extra Places Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","6337","Good","6","4th","3.75","My Bad Lucy","0","Gifford, N J","7","Davies, James","0","142","3.5",,"92","6 mins 2.10s","362.1","12.25","113.5","24","4","National Hunt","5","2.75183843","2","2","5274","11","Handicap Novices Chase","led 1st, hit 3rd and 5 out, ridden before 3 out, mistake and headed next, no extra in 3rd between last two, weakened into 4th run-in","6","None","Left Handed",,"22","9","Kayf Tara","Slight Undulations","730",
"2023-03-03","14:00:00","Doncaster","Virgin Bet Daily Extra Places Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","6337","Good","6","5th","41","Godrevy Point (FR)","0","Bandey, R J","7","Bannister, Harry A A","0","165","7",,"115","6 mins 2.10s","362.1","53.25","113.5","24","5","National Hunt","9.70327207","4.15128768","2","2","5274","11","Handicap Novices Chase","led until 1st, chased leader, jumped slowly next, lost 2nd 5 out, pushed along chasing leaders, ridden and weakened before 3 out, tailed off","2","None","Left Handed","CkPc","90","9","Coastal Path","Slight Undulations","364",
"2023-03-03","14:00:00","Doncaster","Virgin Bet Daily Extra Places Novices Handicap Chase (GBB Race)","5yo+","Class 4",,"3m ","6337","Good","6","PU",,"Lyrical Genius (IRE)","0","Longsdon, C E","6","Hughes, Brian","0","165","4.5",,"115","6 mins 2.10s","362.1",,"113.5","24","PU","National Hunt","5.7","2.83908377","2","2","5274","11","Handicap Novices Chase","pushed along most of way, kept out wide in 3rd until 8th, behind and struggling 10th, tailed off and pulled up before 12th","3","None","Left Handed","Blnk","28","8","Milan","Slight Undulations",,
