racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","1st",,"Thecompanysergeant","0","Hogan, Denis Gerard","6","Meyler, D","0","166","1.75","(Fav)","0","4 mins 16.60s","256.6",,"0","16","1","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","prominent, took keen hold, led from 3rd, joined 3 out, ridden and strongly pressed 2 out, headed narrowly and briefly after last, regained lead inside final furlong, stayed on well","14","None","Left Handed",,"22","5","Kayf Tara","Slight Undulations","6637",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","2nd","0.75","Smooth Player (IRE)","0","Elliott, Gordon","6","Ewing, Sam","0","166","7",,"0","4 mins 16.60s","256.6","0.75","0","16","2","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","tracked leaders, improved to dispute lead 3 out, pushed along after 2 out, ridden to lead briefly and narrowly after last, headed inside final furlong, kept on same pace close home","13","None","Left Handed",,"37","5","Getaway (GER)","Slight Undulations","2212",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","3rd","3","Fameaftertheglory","0","Cromwell, Gavin Patrick","7","Donoghue, K M","0","166","2.25",,"121","4 mins 16.60s","256.6","3.75","0","16","3","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","tracked leaders on inner, ridden in 4th 2 out, 3rd and no impression on leaders at last, kept on same pace","3","None","Left Handed","Vsor TT","26","15","Fame And Glory","Slight Undulations","1106",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","4th","3.25","Bleu Denfer (FR)","0","Crawford, S R B","5","Jacob, Daryl","0","166","16",,"111","4 mins 16.60s","256.6","7","0","16","4","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","tracked leaders, pushed along in 3rd after 3 out, ridden in 3rd 2 out, 4th at last, no extra","2","None","Left Handed"," TT","72","5","Turgeon (USA)","Slight Undulations","553",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","5th","0.5","Mister Bo (IRE)","0","Bromhead, Henry De","7","Blackmore, Rachael","0","166","11",,"0","4 mins 16.60s","256.6","7.5","0","16","5","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","led, jumped right at times, slight mistake and headed 3rd, not fluent 5th, ridden in 5th 3 out, soon no impression on leaders","7","None","Left Handed",,"53","3","Getaway (GER)","Slight Undulations","332",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","6th","0.75","Mollys Glory (IRE)","0","Grassick, M C","8","OSullivan, Mr M J M","5","154","5.5",,"108","4 mins 16.60s","256.6","8.25","0","16","6","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","tracked leaders on outer, pushed along in 6th 3 out, ridden in 5th next, no impression","17","None","Left Handed",,"43","16","Fame And Glory","Slight Undulations","221",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","7th","1.5","Run For Harry (IRE)","0","Callaghan, Mrs G","5","Maxwell, C D","0","166","40",,"0","4 mins 16.60s","256.6","9.75","0","16","7","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","mid-division, pushed along in 7th 3 out, ridden next, no impression","11","None","Left Handed"," TT","58","2","Champs Elysees","Slight Undulations","0",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","8th","5.5","Ossifer Hops (IRE)","0","Elliott, Gordon","5","ORegan, Denis","0","166","50",,"0","4 mins 16.60s","256.6","15.25","0","16","8","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","rear of mid-division, no impression from 3 out, some modest late progress","10","None","Left Handed",,"36","2","Leading Light (IRE)","Slight Undulations","0",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","9th","0.75","Kap Dattente","0","Bromhead, Henry De","5","OKeeffe, Darragh","0","159","40",,"0","4 mins 16.60s","256.6","16","0","16","9","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","mid-division on inner, pushed along in 8th 3 out, 7th and slight mistake next, no impression","16","None","Left Handed"," TT","78","1","Kapgarde (FR)","Slight Undulations",,
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","5yo+","Irish",,"2m ","6637","Heavy","17","10th","4.5","Ohallorans Castle (IRE)","0","Crawford, S R B","5","Slevin, J J","0","166","50",,"0","4 mins 16.60s","256.6","20.5","0","16","10","National Hunt","0","0","3","0","3520","0","Maiden Hurdle","mid-division, pushed along in 10th 3 out, no impression","8","None","Left Handed"," TT","23","2","Libertarian","Slight Undulations",,
