racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-03-22","13:30:00","Ffos Las","Follow Vickers.Bet On Twitter Conditional Jockeys Handicap Hurdle","4yo+","Class 4",,"2m ","5281","Heavy","5","1st",,"John Betjeman","0","Gillard, Mark","7","Anderson, Joe","3","164","3.33",,"109","4 mins 3.00s","243",,"105","16","1","National Hunt","0","0","2","0","3482","14","Handicap Hurdle","led until narrowly headed approaching 3rd, pressed leader, led again and awkward 4 out, headed next, chased leader, strong challenge and carried badly left run-in, led towards finish","2","None","Left Handed","Blnk","28","47","Poets Voice","Flat","5281",
"2023-03-22","13:30:00","Ffos Las","Follow Vickers.Bet On Twitter Conditional Jockeys Handicap Hurdle","4yo+","Class 4",,"2m ","5281","Heavy","5","2nd","0.75","Bannow Bay Boy (IRE)","0","Lacey, T","5","Iles, Cameron","10","158","1","(Fav)","110","4 mins 3.00s","243","0.75","105","16","2","National Hunt","0","0","2","0","3482","14","Handicap Hurdle","raced keenly tracking leaders on inside, squeezed through on rail home turn, led 3 out, hung left between last two, pecked on landing last, hung left and carried winner badly left run-in, headed and no extra towards finish","1","None","Left Handed"," TT","51","4","Doyen (IRE)","Flat","2430",
"2023-03-22","13:30:00","Ffos Las","Follow Vickers.Bet On Twitter Conditional Jockeys Handicap Hurdle","4yo+","Class 4",,"2m ","5281","Heavy","5","3rd","7.5","Port Or Starboard (IRE)","0","Llewellyn, B J","6","Williams, Robert","0","163","3",,"105","4 mins 3.00s","243","8.25","105","16","3","National Hunt","0","0","2","0","3482","14","Handicap Hurdle","chased winner until after 2nd, chased leaders out wide, disputing 2nd home turn, 3rd and no impression when shaken up before 2 out","3","None","Left Handed","CkPc","12","15","Epaulette (AUS)","Flat","1215",
"2023-03-22","13:30:00","Ffos Las","Follow Vickers.Bet On Twitter Conditional Jockeys Handicap Hurdle","4yo+","Class 4",,"2m ","5281","Heavy","5","4th","6.5","Sabbathical (FR)","0","Williams, Evan","8","Williams, Isabel","3","157","12",,"102","4 mins 3.00s","243","14.75","105","16","4","National Hunt","0","0","2","0","3482","14","Handicap Hurdle","raced keenly, held up in 4th, headway out wide tracking winner after 2nd, led approaching next until 4 out, struggling for pace when not much room bend home turn, outpaced and beaten before 3 out, tailed off","4","None","Left Handed","CkPc","22","32","Sunday Break (JPN)","Flat","608",
"2023-03-22","13:30:00","Ffos Las","Follow Vickers.Bet On Twitter Conditional Jockeys Handicap Hurdle","4yo+","Class 4",,"2m ","5281","Heavy","5","5th","NK","Good Impression","0","Llewellyn, B J","8","Collier, Ellis","5","149","20",,"96","4 mins 3.00s","243","14.9","105","16","5","National Hunt","0","0","2","0","3482","14","Handicap Hurdle","always last, outpaced and struggling 4 out, never a factor, tailed off","6","None","Left Handed",,"115","50","Showcasing","Flat","303",
"2023-03-22","14:05:00","Ffos Las","Download The Vickers.Bet App Mares National Hunt Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4753","Heavy","8","1st",,"Houi Cherie (FR)","0","Williams, Miss Venetia","6","Fox, Ned","7","149","1.5","(Fav)","105","5 mins 15.50s","315.5",,"0","20","1","National Hunt","0","0","3","0","4400","21","Maiden Hurdle","jumped slickly, made all, clear going easily before 2 out, stayed on strongly, unchallenged","4","None","Left Handed",,"111","5","Cima De Triomphe (IRE)","Flat","4753",
"2023-03-22","14:05:00","Ffos Las","Download The Vickers.Bet App Mares National Hunt Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4753","Heavy","8","2nd","15","The Eminent Goose","0","Pauling, Ben","7","Whelan, D G","10","146","7",,"100","5 mins 15.50s","315.5","15","0","20","2","National Hunt","0","0","3","0","4400","21","Maiden Hurdle","unseated rider prior to start, held up off the pace in last pair, good headway out wide chasing leaders before 4 out, went 2nd before next, no chance with very easy winner","8","None","Left Handed"," TT","17","3","Malinas (GER)","Flat","2187",
"2023-03-22","14:05:00","Ffos Las","Download The Vickers.Bet App Mares National Hunt Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4753","Heavy","8","3rd","7.5","Cooleenymore (IRE)","0","Walford, Robert","7","Scholfield, Nick","0","156","11",,"0","5 mins 15.50s","315.5","22.5","0","20","3","National Hunt","0","0","3","0","4400","21","Maiden Hurdle","close 3rd on inside, went 2nd turning in until before 3 out, plugged on same pace in 3rd","2","None","Left Handed",,"None","0","Mahler","Flat","1094",
"2023-03-22","14:05:00","Ffos Las","Download The Vickers.Bet App Mares National Hunt Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4753","Heavy","8","4th","11","Mollie Brown","0","Honeyball, A J","5","Dingle, Rex","0","156","100",,"0","5 mins 15.50s","315.5","33.5","0","20","4","National Hunt","0","0","3","0","4400","21","Maiden Hurdle","held up in 6th on inside, jumped slowly 5th, remote 5th when hit 2 out, went 4th at the last","6","None","Left Handed"," TT","48","2","Black Sam Bellamy (IRE)","Flat","547",
"2023-03-22","14:05:00","Ffos Las","Download The Vickers.Bet App Mares National Hunt Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4753","Heavy","8","5th","3.25","Nancy Till (IRE)","0","Young, Maxwell","7","Dunne, R T","0","156","20",,"0","5 mins 15.50s","315.5","36.75","0","20","5","National Hunt","0","0","3","0","4400","21","Maiden Hurdle","bit wide, held up in 5th, pushed along and outpaced after 4th, rallied out wide 6th, weakened home turn","7","None","Left Handed",,"None","0","Westerner","Flat","273",
