racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","1st",,"Buxted Too","7","Williams, Ian","5","Sanderson, Benjamin","0","128","3.33",,"73","2 mins 30.82s","150.82",,"72.5","12","1","All Weather","4.8","1.6642402974584911","3","3","2640","0","Handicap","tracked leaders, chased leader over 2f out, ridden to lead inside final furlong, soon pressed, ran on gamely","4","Inside","Left Handed",,"8","24","Iffraaj","Polytrack","5129",
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","2nd","NK","Dembe","3","Johnson, B R","5","Clutterbuck, Rhys","0","140","2.25","(Fav)","85","2 mins 30.82s","150.82","0.15","72.5","12","2","All Weather","3.55","1.503073459158459","3","3","2640","0","Handicap","keen in touch, switched right over 1f out, ridden and headway to press winner inside final furlong, ran on","1","Inside","Left Handed",,"23","12","Garswood","Polytrack","2407",
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","3rd","1.75","Crimson King (IRE)","1","Appleby, M","7","Larson, Frederick","0","125","10",,"70","2 mins 30.82s","150.82","1.9","72.5","12","3","All Weather","13","3.338319280592331","3","3","2640","0","Handicap","led 1f, tracked leader, led again over 2f out, ridden and headed inside final furlong, kept on same pace","6","Inside","Left Handed","CkPc","8","52","Kingman","Polytrack","1202",
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","4th","1.75","Minister For Magic (IRE)","6","Boughey, George","5","Osborne, Saffie","0","130","20",,"75","2 mins 30.82s","150.82","3.65","72.5","12","4","All Weather","28.800168894","6.727193728729908","3","3","2640","0","Handicap","dwelt, raced wide in touch, pushed along and headway entering final furlong, kept on same pace","3","Inside","Left Handed","Hood TT","12","5","Make Believe","Polytrack","602",
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","5th","NK","Liverpool Knight","4","Murphy, Olly","5","Bradley, Paddy","0","138","14",,"83","2 mins 30.82s","150.82","3.8","72.5","12","5","All Weather","15.513467785799968","4","3","3","2640","0","Handicap","held up towards rear, pushed along over 1f out, some late headway inside final furlong","2","Inside","Left Handed",,"41","16","Golden Horn","Polytrack","300",
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","6th","2","Lawn Ranger","8","Attwater, M J","8","Searle, Oliver","7","115","18",,"67","2 mins 30.82s","150.82","5.8","72.5","12","6","All Weather","23","5.4","3","3","2640","0","Handicap","led after 1f, pushed along and headed over 2f out, weakened final furlong","8","Inside","Left Handed",,"117","49","Cityscape","Polytrack","0",
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","7th","0.5","Marions Boy (IRE)","2","Teal, R A","6","Jamin, Pierre-Louis","0","127","2.75",,"72","2 mins 30.82s","150.82","6.3","72.5","12","7","All Weather","4.172470953","1.652559502","3","3","2640","0","Handicap","dwelt in rear, pushed along over 2f out, never on terms","5","Inside","Left Handed","Vsor","21","31","Mastercraftsman (IRE)","Polytrack","0",
"2023-02-11","13:23:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Handicap","4yo+","Class 4",,"1m4f ","5129","Standard","8","8th","SH","Golden Chain (IRE)","5","Beckett, R M","4","Pearson, Laura","0","124","11",,"71","2 mins 30.82s","150.82","6.35","72.5","12","8","All Weather","15.98459699383995","3.534064709","3","3","2640","0","Handicap","close up, pushed along and weakened over 1f out","7","Inside","Left Handed","Blnk","41","7","Lope De Vega (IRE)","Polytrack","0",
"2023-02-11","13:58:00","Lingfield","Spreadex Sports Best Premier League Odds Classified Stakes","4yo+","Class 6",,"1m ","4292","Standard","12","1st",,"Daphne May","1","Moore, G L","5","Muscutt, D","0","128","2","(Fav)","48","1 mins 36.39s","96.39",,"48","8","1","All Weather","3.5","1.72","3","3","1761","0","Non-Handicap","in touch, headway over 1f out, ridden to lead inside final furlong, ran on","3","Outside","Left Handed",,"21","29","Mayson","Polytrack","4292",
"2023-02-11","13:58:00","Lingfield","Spreadex Sports Best Premier League Odds Classified Stakes","4yo+","Class 6",,"1m ","4292","Standard","12","2nd","1.25","Chagall (IRE)","7","Jones, Jack","7","Hogan, D E","0","128","9",,"47","1 mins 36.39s","96.39","1.25","48","8","2","All Weather","13","3.7722559461735363","3","3","1761","0","Non-Handicap","held up, wide and headway entering final 2f, ridden and ran on inside final furlong, nearest finish","2","Outside","Left Handed",,"18","47","Slade Power (IRE)","Polytrack","2014",
