racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","1st",,"Isle Of Dreams","10","Carroll, D","5","Wheatley, Zak","3","131","7",,"59","1 mins 4.35s","64.35",,"58","5","1","Flat","0","0","3","0","1100","0","Handicap","broke alertly, prominent nearside throughout, disputed approaching final furlong, ridden to lead inside final furlong, asserted final 110 yards, kept on well, comfortable","4","Inside","Straight",,"228","10","Gutaifan (IRE)","Undulating","3664",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","2nd","0.5","Tommytwohoots","12","Harris, S A","5","Parkinson, Erika","5","116","16",,"46","1 mins 4.35s","64.35","0.5","58","5","2","Flat","0","0","3","0","1100","0","Handicap","held up in rear near side, good headway 2f out, ran on well and took second inside final furlong, not pace of winner and always held","12","Inside","Straight","CkPc","15","25","Bated Breath","Undulating","1719",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","3rd","1.75","Birdie Bowers (IRE)","8","Thompson, D W","6","Kirrane, Sean","0","127","11",,"52","1 mins 4.35s","64.35","2.25","58","5","3","Flat","0","0","3","0","1100","0","Handicap","prominent near side, pushed along to chase leader 1f out, kept on inside final furlong, lost second final 100 yards, kept on","11","Inside","Straight",,"8","26","Bungle Inthejungle","Undulating","859",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","4th","1.25","Freedom Flyer (IRE)","5","Carr, Mrs R A","6","Keeley, Aidan","3","132","3.5","(Fav)","60","1 mins 4.35s","64.35","3.5","58","5","4","Flat","0","0","3","0","1100","0","Handicap","led far side, moved to centre 2f out, joined approaching final furlong, headed entering final furlong, pushed along and lost two places final 110 yards","3","Inside","Straight","CkPc","1","25","Invincible Spirit (IRE)","Undulating","430",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","5th","NK","Spanish Angel (IRE)","6","Carr, Mrs R A","6","Howarth, Christian","3","129","9",,"57","1 mins 4.35s","64.35","3.65","58","5","5","Flat","0","0","3","0","1100","0","Handicap","prominent, switched right after first furlong, chased leaders down centre from 2f out, kept on for well held fifth near finish","8","Inside","Straight",,"15","42","Gutaifan (IRE)","Undulating","214",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","6th","3.25","Captain Corcoran (IRE)","4","Barclay, Stella","6","Russell, Harry","0","129","12",,"54","1 mins 4.35s","64.35","6.9","58","5","6","Flat","0","0","3","0","1100","0","Handicap","held up, switched right after first furlong, ridden when switched near 2f out, kept on one pace inside final furlong","10","Inside","Straight","Hood","8","33","Anjaal","Undulating","0",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","7th","0.5","Foreseeable Future (FR)","3","Carr, Mrs R A","8","Winn, Mark","3","130","12",,"58","1 mins 4.35s","64.35","7.4","58","5","7","Flat","0","0","3","0","1100","0","Handicap","prominent far side, switched right after first furlong, ridden down centre of course 2f out, weakened inside final furlong","7","Inside","Straight","Vsor","176","36","Harbour Watch (IRE)","Undulating","0",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","8th","0.5","Dandy Spirit (IRE)","11","Fell, Roger","6","Peate, Jonny","3","134","25",,"62","1 mins 4.35s","64.35","7.9","58","5","8","Flat","0","0","3","0","1100","0","Handicap","held up towards rear near side rail, pushed along 2f out, kept on one pace near finish","1","Inside","Straight","Hood","34","32","Dandy Man (IRE)","Undulating","0",
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","9th","NK","One Hart (IRE)","1","Tuer, Grant","6","Stammers, Oliver","0","133","11",,"58","1 mins 4.35s","64.35","8.05","58","5","9","Flat","0","0","3","0","1100","0","Handicap","held up in rear far side, switched right after first furlong, pushed along 2f out, gradually weakened inside final furlong","6","Inside","Straight",,"12","49","Gutaifan (IRE)","Undulating",,
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","10th","1.5","Imperial Khan (IRE)","7","Midgley, P T","4","Sexton, Ryan","0","130","11",,"55","1 mins 4.35s","64.35","9.55","58","5","10","Flat","0","0","3","0","1100","0","Handicap","held up near side, pushed along towards rear inside final furlong, gradually weakened","9","Inside","Straight",,"19","13","Kodiac","Undulating",,
"2023-04-12","14:10:00","Catterick","Flt Season Starts Now Apprentice Handicap","4yo+","Class 6",,"5f ","3664","Soft","12","11th","1.75","Josies Kid (IRE)","9","Haynes, Alice","4","Crehan, Mark","0","135","4",,"60","1 mins 4.35s","64.35","11.3","58","5","11","Flat","0","0","3","0","1100","0","Handicap","prominent, lost ground halfway, dropped to rear 1f out, never dangerous","2","Inside","Straight","CkPc","7","24","Ardad (IRE)","Undulating",,
