racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-02-28","14:15:00","Catterick","Racing To School Novices Chase (GBB Race)","5yo+","Class 3",,"2m3.5f ","7352","Good","3","1st",,"Fusain (FR)","0","Neville, Patrick","8","Brooke, Henry","0","160","4.5",,"118","4 mins 48.49s","288.49",,"118","19.5","1","National Hunt","0","0","1","0","4231","30","Novices Chase","made all, jumped well throughout, increased tempo from 5 out, well clear 2 out, very easily","2","None","Left Handed","CkPc TT","12","16","Lord Du Sud (FR)","Undulating","7352",
"2023-02-28","14:15:00","Catterick","Racing To School Novices Chase (GBB Race)","5yo+","Class 3",,"2m3.5f ","7352","Good","3","2nd","35","Stag Horn","0","Watson, Archie","6","Scholfield, Nick","0","154","1.63",,"0","4 mins 48.49s","288.49","35","118","19.5","2","National Hunt","0","0","1","0","4231","30","Novices Chase","held up, not fluent 1st, pushed along and outpaced from 5 out, plugged on in distant 2nd thereafter","3","None","Left Handed","CkPc","45","17","Golden Horn","Undulating","3387",
"2023-02-28","14:15:00","Catterick","Racing To School Novices Chase (GBB Race)","5yo+","Class 3",,"2m3.5f ","7352","Good","3","UR",,"Mortlach","0","OBrien, Fergal","8","Hogan, Mr J","5","159","0.91","(Fav)","132","4 mins 48.49s","288.49",,"118","19.5","UR","National Hunt","0","0","1","0","4231","30","Novices Chase","chased leader, pushed along and weakened approaching 6 out, mistake and unseated rider 5 out","1","None","Left Handed"," TT","9","18","Yeats (IRE)","Undulating",,
"2023-02-28","14:45:00","Catterick","Racing TV Club Day Today Female Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3855","Good","10","1st",,"Lifetime Legend (IRE)","0","King, N B","5","Frost, Bryony","0","163","2.25","(Fav)","100","4 mins 48.10s","288.1",,"99.5","19.5","1","National Hunt","0","0","3","0","4246","30","Handicap Hurdle","rear of mid-division, headway home turn, led going easily approaching last, ran on well flat, readily","5","None","Left Handed","Hood","5","21","Pride Of Dubai (AUS)","Undulating","3855",
"2023-02-28","14:45:00","Catterick","Racing TV Club Day Today Female Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3855","Good","10","2nd","7","Belle Na Bann (IRE)","0","Hammond, Micky","7","Smith, Becky","0","147","6",,"84","4 mins 48.10s","288.1","7","99.5","19.5","2","National Hunt","0","0","3","0","4246","30","Handicap Hurdle","mid-division, rapid headway approaching 2 out, pushed along and could not go paces of leader last, kept on well in 2nd","9","None","Left Handed"," TT","34","12","Califet (FR)","Undulating","1774",
"2023-02-28","14:45:00","Catterick","Racing TV Club Day Today Female Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3855","Good","10","3rd","4.25","Snowed In (IRE)","0","Quinlan, Elizabeth","14","Waugh, Amie","5","137","22",,"79","4 mins 48.10s","288.1","11.25","99.5","19.5","3","National Hunt","0","0","3","0","4246","30","Handicap Hurdle","chased leader, ridden from 3 out, outpaced 2 out, stayed on well from last in distant 3rd","10","None","Left Handed","CkPc","25","120","Dark Angel (IRE)","Undulating","887",
"2023-02-28","14:45:00","Catterick","Racing TV Club Day Today Female Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3855","Good","10","4th","1","Taragrace (IRE)","0","McCain Jnr, D","7","McCain, Abbie","5","157","9",,"99","4 mins 48.10s","288.1","12.25","99.5","19.5","4","National Hunt","0","0","3","0","4246","30","Handicap Hurdle","mid-division on inside, pushed along and outpaced from 3 out, late headway from last for 4th","6","None","Left Handed",,"99","12","Presenting","Undulating","444",
"2023-02-28","14:45:00","Catterick","Racing TV Club Day Today Female Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3855","Good","10","5th","0.5","Kavanaghs Cross (IRE)","0","Neville, Patrick","8","Jones, Charlotte","3","166","3.5",,"106","4 mins 48.10s","288.1","12.75","99.5","19.5","5","National Hunt","0","0","3","0","4246","30","Handicap Hurdle","led, not fluent 2 out, soon ridden and headed, no extra from last","1","None","Left Handed","CkPc TT","15","18","Califet (FR)","Undulating","221",
"2023-02-28","14:45:00","Catterick","Racing TV Club Day Today Female Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3855","Good","10","6th","9","For Three (IRE)","0","Weatherer, Mark","9","Worsley, Tabitha","3","161","33",,"101","4 mins 48.10s","288.1","21.75","99.5","19.5","6","National Hunt","0","0","3","0","4246","30","Handicap Hurdle","held up, pushed along and made no impression 3 out when not fluent, plugged on from 2 out","4","None","Left Handed",,"15","32","Pour Moi (IRE)","Undulating","0",
"2023-02-28","14:45:00","Catterick","Racing TV Club Day Today Female Jockeys Handicap Hurdle","4yo+","Class 5",,"2m3.5f ","3855","Good","10","7th","2.75","Edgar Allan Poe (IRE)","0","Smith, Mrs S J","9","Andrews, Gina","0","160","7.5",,"97","4 mins 48.10s","288.1","24.5","99.5","19.5","7","National Hunt","0","0","3","0","4246","30","Handicap Hurdle","always towards rear, never a factor","7","None","Left Handed",,"30","62","Zoffany (IRE)","Undulating","0",
