racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","1st",,"King Fingal (IRE)","0","Quinn, J J","8","Costello, Dougie","0","155","0.91","(Fav)","112","3 mins 49.80s","229.8",,"78","16","1","National Hunt","1.94","1.16","3","3","3520","0","Seller Hurdle","held up mid-division, headway 4th, went 3rd after 3 out, led next, clear before last, ran on strongly","5","None","Left Handed",,"64","38","Kings Best (USA)","Undulating","2190",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","2nd","10","Rare Coincidence","0","Berry, A","12","Harding, Brian","0","155","40",,"90","3 mins 49.80s","229.8","10","78","16","2","National Hunt","77.78038849","9.2","3","3","3520","0","Seller Hurdle","with leader, led 4th, headed 2 out, one pace and no chance with winner","8","None","Left Handed",,"8","160","Atraf","Undulating","638",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","3rd","5","Tayarat (IRE)","0","Chapman, M C","8","Galligan, G J","10","150","25",,"90","3 mins 49.80s","229.8","15","78","16","3","National Hunt","32.9209708923608","5.8","3","3","3520","0","Seller Hurdle","led, headed 4th, pushed along before 2 out, one pace and no impression","2","None","Left Handed",,"13","55","Noverre (USA)","Undulating","319",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","4th","7","Rano Pano (USA)","0","Ellison, B","4","Lavery, G","10","135","2.75",,"102","3 mins 49.80s","229.8","22","78","16","4","National Hunt","4","1.42491312032143","3","3","3520","0","Seller Hurdle","held up towards rear, headway to go 5th before 2 out, kept on same pace","13","None","Left Handed","CkPc","13","22","Proud Citizen (USA)","Undulating","0",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","5th","9","Star Kingdom (IRE)","0","Ellison, B","4","Keniry, Barry","0","147","7.5",,"0","3 mins 49.80s","229.8","31","78","16","5","National Hunt","10","2.32","3","3","3520","0","Seller Hurdle","held up mid-division, headway to go 4th before 2 out, weakened before last","12","None","Left Handed",,"20","16","Marju (IRE)","Undulating","0",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","6th","7","Mezarat (ITY)","0","Gates, Michael ","8","Boinville, Nico","7","148","25",,"78","3 mins 49.80s","229.8","38","78","16","6","National Hunt","41.621683122","5.6563746547696","3","3","3520","0","Seller Hurdle","held up towards rear, effort before 2 out, hit last, never a factor","6","None","Left Handed","Vsor","19","16","Dream Well (fr)","Undulating","0",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","7th","8","Gumnd (IRE)","0","Grant, C","6","Hughes, Brian","0","155","28",,"85","3 mins 49.80s","229.8","46","78","16","7","National Hunt","51.2221948301419","6.27604549671305","3","3","3520","0","Seller Hurdle","in touch in 4th until jumped slow 2nd, struggling and reminders after 4th","4","None","Left Handed","CkPc","9","26","Selkirk (USA)","Undulating","0",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","8th","13","Landown Littlerock","0","Hollinshead, R","4","Carberry, Peter","5","142","25",,"0","3 mins 49.80s","229.8","59","78","16","8","National Hunt","40","6.6","3","3","3520","0","Seller Hurdle","always towards rear","11","None","Left Handed",,"27","16","Sakhee (USA)","Undulating","0",
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","9th","29","No Quarter (IRE)","0","Waggott, Miss Tracy","6","Voy, A L","3","152","25",,"0","3 mins 49.80s","229.8","88","78","16","9","National Hunt","36.7268736906657","5.86829526","3","3","3520","0","Seller Hurdle","tracked leaders and keen, weakened after 3 out","7","None","Left Handed",,"54","39","Refuse To Bend (IRE)","Undulating",,
"2013-03-06","14:20:00","Catterick","Bhest Racing To School Selling Hurdle ","4yo+","Class 5",,"2m ","2190","Good","11","10th","7","Inis Beag (IRE)","0","Rothwell, B S","7","Alexander, Lucy","0","148","80",,"0","3 mins 49.80s","229.8","95","78","16","10","National Hunt","152.491037034356","20.0644710341156","3","3","3520","0","Seller Hurdle","always behind","9","None","Left Handed",,"None","0","Heron Island (IRE)","Undulating",,
