racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","1st",,"Time Square (FR)","7","Carroll, A W","6","Haynes, Joey","5","128","14",,"50","2 mins 7.14s","127.14",,"47","10","1","All Weather","15.4425867553995","4.6","3","3","2200","0","Handicap","tracked leaders and keen, led before 8th, clear before 1f out, kept on and held on towards finish","3","Inside","Right Handed",,"27","21","Westerner","Polytrack","1456",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","2nd","0.5","Angelena Ballerina (IRE)","12","Curran, S","6","Vaughan, Jordan","5","126","5.5",,"48","2 mins 7.14s","127.14","0.5","47","10","2","All Weather","8.03567086687079","2.69656112382874","3","3","2200","0","Handicap","held up towards rear, headway over 2f out, ridden to chase winner final furlong, edged right and kept on towards finish","5","Inside","Right Handed","Vsor","8","39","Indian Haven","Polytrack","433",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","3rd","0.5","May Boy","2","Hodges, R J","7","Prince,Mr P ","3","125","5",,"45","2 mins 7.14s","127.14","1","47","10","3","All Weather","6.86249863922843","2.4946831096361","3","3","2200","0","Handicap","tracked leaders, went 2nd over 1f out, intil final furlong, stayed on","12","Inside","Right Handed",,"8","13","Bandmaster (USA)","Polytrack","216",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","4th","1.5","Lytham (IRE)","13","Carroll, A W","12","Tate, Ryan","3","131","3.5","(Fav)","51","2 mins 7.14s","127.14","2.5","47","10","4","All Weather","5.12560160129535","1.93","3","3","2200","0","Handicap","held up in rear, headway over 1f out, soon ridden and kept on inside final furlong","2","Inside","Right Handed",,"7","70","Spectrum (IRE)","Polytrack","108",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","5th","5","Bubbly Braveheart (IRE)","3","Phelan, P M","6","Phillips, G J","3","129","4.5",,"49","2 mins 7.14s","127.14","7.5","47","10","5","All Weather","6.8","2.34","3","3","2200","0","Handicap","led, headed before 8th, ridden 2f out, faded entering final furlong","4","Inside","Right Handed","CkPc","16","47","Cape Cross (IRE)","Polytrack","0",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","6th","1","Smirfys Silver","8","Mullineaux, M","9","Tart, Robert","3","126","50",,"46","2 mins 7.14s","127.14","8.5","47","10","6","All Weather","110.169189581","32.4033197531406","3","3","2200","0","Handicap","held up mid-division, ridden over 1f out, one pace","9","Inside","Right Handed",,"36","32","Desert Prince (IRE)","Polytrack","0",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","7th","1.75","Querido (GER)","11","Butler, P","9","Nordblad, Nicole","3","127","10",,"47","2 mins 7.14s","127.14","10.25","47","10","7","All Weather","12.1983690938672","4.34176851935365","3","3","2200","0","Handicap","dwelt, held up towards rear, one pace when not much room over 1f out, soon switched left, kept on","8","Inside","Right Handed","Vsor TT","4","43","Acatenango (GER)","Polytrack","0",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","8th","2","Nurse Dominatrix (IRE)","1","Guest, R C","4","Todd, Lisa","7","121","33",,"46","2 mins 7.14s","127.14","12.25","47","10","8","All Weather","40.7404886882846","9.6","3","3","2200","0","Handicap","tracked leaders, ridden and weakened over 1f out","10","Inside","Right Handed",,"6","13","Whipper (USA)","Polytrack","0",
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","9th","0.5","Firefly","9","Weymes, J R","4","Burns, Mr I J","3","124","16",,"45","2 mins 7.14s","127.14","12.75","47","10","9","All Weather","20.9573704283932","8.2163035192003","3","3","2200","0","Handicap","held up towards rear, pushed along over 6f out, headway over 3f out, ridden over 2f out, weakened over 1f out","13","Inside","Right Handed",,"162","8","Firebreak","Polytrack",,
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","10th","12","Mayan Flight (IRE)","4","Carroll, A W","5","Blakemore, Aiden","7","124","20",,"48","2 mins 7.14s","127.14","24.75","47","10","10","All Weather","23","6","3","3","2200","0","Handicap","dwelt, held up mid-division, weakened well over 2f out","6","Inside","Right Handed",,"42","25","Hawk Wing (USA)","Polytrack",,
"2013-02-13","17:00:00","Kempton","Win Big With Betdaq Multiples Apprentice Handicap ","4yo+","Class 7",,"1m2f ","1456","Standard","11","11th","4","Brave Decision","5","Smith, Miss Suzy","6","Payne, Jake","3","127","6",,"47","2 mins 7.14s","127.14","28.75","47","10","11","All Weather","8","2.55259822125503","3","3","2200","0","Handicap","pulled hard, with leader, lost place over 2f out, tailed off","7","Inside","Right Handed",,"7","16","With Approval (CAN)","Polytrack",,
"2013-02-13","17:30:00","Kempton","Back Or Lay At betdaq.com Handicap ","4yo+","Class 6",,"1m2f ","1941","Standard","12","1st",,"Silkee Supreme","9","Hannon, R","4","Levey, S M","0","128","14",,"56","2 mins 6.92s","126.92",,"57","10","1","All Weather","17","4.4888043732848","3","4","2200","0","Handicap","restless in stalls and slowly into stride, held up towards rear, headway over 2f out, chased leaders over 1f out, stayed on to lead final 75 yards","9","Inside","Right Handed","Blnk","10","18","Primo Valentino (IRE)","Polytrack","1941",
